time_tick,acc_X_value,acc_Y_value,acc_Z_value
9.726314,-0.032622,-0.535123,-9.765100
9.759715,0.003891,-0.684467,-9.800865
9.792985,-0.013318,-0.884988,-9.853090
9.826341,-0.039655,-0.758241,-9.877632
9.859708,-0.032173,-0.729509,-9.812836
9.892978,-0.023943,-0.716341,-9.795927
9.926386,-0.029929,-0.733849,-9.797423
9.959658,-0.035016,-0.797148,-9.838874
9.992976,-0.059259,-0.712300,-9.809694
10.026320,-0.030826,-0.785476,-9.822264
10.059686,-0.024841,-0.837103,-9.828249
10.092914,-0.038159,-0.776497,-9.829596
10.126313,-0.047138,-0.770362,-9.812986
10.159651,-0.038608,-0.811214,-9.808946
10.192981,-0.063898,-0.816901,-9.794879
10.226341,-0.065095,-0.796699,-9.801164
10.259693,-0.053123,-0.793108,-9.807150
10.292999,-0.053871,-0.815404,-9.821216
10.326323,-0.075420,-0.831267,-9.829297
10.359642,-0.063449,-0.839946,-9.814333
10.392983,-0.050430,-0.843687,-9.799219
10.426381,-0.060156,-0.848326,-9.800715
10.459704,-0.085895,-0.840245,-9.813435
10.492989,-0.077964,-0.839946,-9.809694
10.526311,-0.087691,-0.857155,-9.828249
10.558689,-0.087990,-0.865086,-9.812238
10.592964,-0.088738,-0.833960,-9.802062
10.626316,-0.089187,-0.860896,-9.830494
10.659695,-0.094574,-0.859848,-9.835283
10.692991,-0.093228,-0.824383,-9.805803
10.726370,-0.113429,-0.859998,-9.808048
10.759666,-0.105798,-0.721728,-9.837228
10.792989,-0.092180,-0.733999,-9.722153
10.826309,-0.065244,-1.015926,-9.822862
10.859642,-0.111334,-0.947090,-9.841119
10.892971,-0.090983,-0.893967,-9.828100
10.926307,-0.074073,-0.883492,-9.801613
10.959662,-0.092629,-0.865684,-9.789492
10.993030,-0.100710,-0.897259,-9.789642
11.026329,-0.113429,-0.851468,-9.807000
11.059652,-0.089187,-0.848476,-9.811041
11.092985,-0.078862,-0.947539,-9.829896
11.126384,-0.104151,-0.919706,-9.817475
11.159611,-0.094724,-0.874214,-9.813435
11.192980,-0.092479,-0.890525,-9.807748
11.226336,-0.104600,-0.891722,-9.814183
11.259657,-0.122109,-0.865385,-9.765399
11.293052,-0.101308,-0.843687,-9.796824
11.326356,-0.080658,-0.871820,-9.831242
11.359647,-0.116871,-0.885437,-9.817924
11.393000,-0.108341,-0.890226,-9.823012
11.426308,-0.091133,-0.885288,-9.808646
11.459660,-0.104451,-0.856107,-9.797722
11.493005,-0.109539,-0.842789,-9.805504
11.526348,-0.115075,-0.827525,-9.809544
11.559728,-0.127795,-0.820193,-9.800266
11.592421,-0.119265,-0.842340,-9.825855
11.625663,-0.129890,-0.846829,-9.818074
11.659270,-0.108341,-0.827974,-9.825257
11.693013,-0.121360,-0.842639,-9.830494
11.726197,-0.106845,-0.826628,-9.828100
11.759336,-0.145902,-0.791162,-9.756720
11.792478,-0.117470,-0.795951,-9.844561
11.825663,-0.118517,-0.638227,-9.826154
11.859628,-0.083501,-0.738488,-9.782908
11.892987,-0.119565,-0.920005,-9.836779
11.926317,-0.121211,-0.794305,-9.853240
