time_tick,acc_X_value,acc_Y_value,acc_Z_value
18.346782,0.262174,9.100536,-3.618516
18.380120,0.303775,9.138695,-3.665953
18.413453,0.254543,9.159944,-3.638419
18.446782,0.229103,9.126424,-3.610585
18.480116,0.285519,9.168025,-3.509426
18.513443,0.219077,9.128220,-3.556714
18.546744,0.189747,9.165331,-3.473362
18.580187,0.251400,9.135253,-3.562849
18.613179,0.268609,9.153060,-3.650839
18.646773,0.205011,9.135103,-3.602205
18.680106,0.242721,9.145279,-3.640963
18.713449,0.257087,9.162787,-3.593226
18.746775,0.250502,9.179398,-3.562250
18.780123,0.219975,9.135702,-3.601008
18.813446,0.253495,9.204987,-3.537260
18.846794,0.264120,9.181642,-3.524840
18.880107,0.191992,9.150666,-3.740924
18.913445,0.226110,9.130464,-3.561502
18.946796,0.203963,9.091258,-3.432660
18.980117,0.263970,9.146177,-3.658022
19.013446,0.218778,9.148721,-3.546687
19.046168,0.209500,9.131063,-3.606994
19.080117,0.239129,9.178799,-3.608041
19.113453,0.177925,9.141538,-3.538307
19.146778,0.244068,9.152312,-3.597865
19.180109,0.226559,9.180595,-3.530077
19.213456,0.171940,9.135403,-3.642609
19.246774,0.252747,9.154557,-3.535464
19.280134,0.201868,9.161889,-3.518555
19.313462,0.168797,9.127172,-3.579609
19.346740,0.230600,9.205286,-3.527533
19.380111,0.249156,9.151265,-3.560305
19.413520,0.221771,9.108617,-3.696031
19.446773,0.158322,9.090061,-3.608789
19.480109,0.239578,9.149020,-3.582602
19.513507,0.308264,9.195559,-3.835349
19.546771,0.199923,9.105923,-3.592029
19.580116,0.209051,9.167576,-3.559257
19.613490,0.227757,9.169671,-3.569134
19.646884,0.195284,9.103080,-3.630637
19.680116,0.188849,9.139892,-3.584846
19.713443,0.253944,9.119690,-3.567189
19.746779,0.288512,9.167127,-3.590084
19.780114,0.292103,9.194212,-3.606545
19.813566,0.232844,9.156802,-3.649642
19.846784,0.173885,9.140640,-3.640364
19.880182,0.249604,9.149619,-3.609837
19.913503,0.319039,9.160094,-3.608191
19.946779,0.297041,9.167426,-3.635426
19.980109,0.221472,9.119989,-3.622706
20.013517,0.199025,9.106522,-3.557911
20.046780,0.253346,9.178799,-3.707254
20.080114,0.322181,9.146327,-3.621808
20.113442,0.384882,9.150517,-3.718478
20.146790,0.262324,9.121336,-3.660865
20.180111,0.275044,9.142137,-3.674333
20.213449,0.307367,9.141987,-3.644105
20.246758,0.287913,9.166828,-3.606694
20.280116,0.275343,9.183288,-3.574222
20.313452,0.322032,9.169820,-3.522745
20.346739,0.242422,9.125077,-3.672986
20.380149,0.266514,9.171616,-3.528281
20.413455,0.247659,9.149768,-3.685257
20.446778,0.247509,9.143334,-3.654430
20.480142,0.259930,9.154856,-3.570181
20.513579,0.278785,9.148721,-3.664756
20.546833,0.251849,9.145878,-3.669694
20.580170,0.278785,9.163685,-3.614027
20.613393,0.228355,9.133008,-3.552524
20.646939,0.253196,9.167277,-3.589785
20.680098,0.235538,9.155754,-3.576317
20.713421,0.207555,9.114453,-3.476056
20.746809,0.237783,9.129716,-3.562699
20.780146,0.246163,9.111909,-3.399289
20.813463,0.264569,9.240751,-3.565692
20.846790,0.119565,9.186431,-3.514664
20.880113,0.290607,9.132709,-3.631984
20.913492,0.201868,9.074797,-3.501046
20.946803,0.290756,9.057439,-3.677775
20.980115,0.254692,9.068512,-3.633480
21.013476,0.329813,9.085272,-3.750052
21.045983,0.228954,9.100685,-3.571379
21.080084,0.322032,9.228331,-3.685706
21.113450,0.350015,9.172514,-3.658770
21.146825,0.257236,9.190771,-3.664606
21.179522,0.286566,9.183887,-3.565842
21.213450,0.265766,9.103379,-3.434006
21.246784,0.228205,9.125377,-3.628243
21.280104,0.215336,9.167725,-3.567189
21.312667,0.234341,9.112358,-3.773696
21.346802,0.331160,9.095897,-3.868121
21.380122,0.285519,9.198552,-3.659369
21.413493,0.270704,9.155604,-3.610435
21.446813,0.196780,9.056990,-3.549980
21.480125,0.371713,9.248533,-3.370857
21.513438,0.168947,9.178799,-3.504937
21.546468,0.191693,9.119391,-3.481294
21.580118,0.179123,9.142286,-3.490122
21.613445,0.272350,9.192267,-3.468125
21.646785,0.296742,9.141837,-3.703813
21.680176,0.202766,9.139742,-3.610585
21.713441,0.137971,9.126274,-3.633031
21.746772,0.294946,9.224141,-3.667898
21.779573,0.271003,9.199300,-3.519153
21.812719,0.183762,9.136300,-3.438496
21.846783,0.237184,9.169820,-3.385223
21.880117,0.329963,9.210224,-3.623903
21.913438,0.129292,9.129118,-3.527084
21.946901,0.226709,9.176854,-3.487579
21.979256,0.269058,9.210224,-3.610735
22.013441,0.205011,9.154856,-3.527533
22.046841,0.269806,9.156951,-3.651587
