time_tick,accr_X_value,accr_Y_value,accr_Z_value
35.437804,2.879749,4.193339,0.000000
35.471063,2.914638,4.101466,0.000000
35.504461,2.794714,3.987740,0.000000
35.537739,2.874558,4.059299,0.000000
35.571107,2.926031,4.105083,0.000000
35.604380,2.950298,4.030331,0.000000
35.637724,2.991006,4.056336,0.000000
35.670269,3.031182,4.107289,0.000000
35.704375,3.041768,3.963895,0.000000
35.737732,3.024105,4.007208,0.000000
35.771071,3.023989,4.002132,0.000000
35.804385,3.021872,3.987101,0.000000
35.837722,2.994387,3.976416,0.000000
35.871055,2.928975,3.993714,0.000000
35.904396,2.967743,4.013776,0.000000
35.937160,2.992086,4.019462,0.000000
35.971113,2.963515,3.992731,0.000000
36.004396,2.989381,3.979042,0.000000
36.037765,2.933189,4.002370,0.000000
36.070488,2.877898,3.987664,0.000000
36.104453,2.960988,4.010024,0.000000
36.137722,2.979846,4.027466,0.000000
36.171079,2.946672,4.029856,0.000000
36.204388,2.970666,4.039215,0.000000
36.237725,2.937294,4.020423,0.000000
36.271062,2.969833,3.987528,0.000000
36.304388,3.034672,4.014680,0.000000
36.337723,2.950128,3.980229,0.000000
36.370183,2.943161,4.000308,0.000000
36.404383,2.924070,3.982049,0.000000
36.437403,2.937109,3.993844,0.000000
36.471110,2.994729,3.967194,0.000000
36.504404,3.022118,3.960040,0.000000
36.537744,2.945258,4.118656,0.000000
36.570976,2.982755,4.078712,0.000000
36.604082,2.889981,3.968357,0.000000
36.637220,2.800663,3.958741,0.000000
36.670365,2.927178,4.080910,0.000000
36.704388,3.032076,4.096451,0.000000
36.736876,2.986560,3.972622,0.000000
36.771074,3.000323,3.935260,0.000000
36.804376,2.983896,4.061044,0.000000
36.837717,2.968166,4.102430,0.000000
36.871047,2.963938,4.056146,0.000000
36.904404,2.906483,4.018565,0.000000
36.937724,2.920498,3.992420,0.000000
36.971079,2.968118,4.005757,0.000000
37.004429,2.982851,4.017303,0.000000
37.037782,2.951405,4.078381,0.000000
37.071074,2.952750,4.117401,0.000000
37.104482,2.987940,4.150015,0.000000
37.137734,3.020649,4.096656,0.000000
37.171066,2.910526,3.964683,0.000000
37.204394,2.925874,3.962258,0.000000
37.237720,2.959533,4.086192,0.000000
37.270708,3.022616,4.115878,0.000000
37.304389,2.989360,3.921276,0.000000
37.337716,2.989408,3.996868,0.000000
37.371115,2.992195,4.181018,0.000000
37.404455,2.945838,4.122878,0.000000
37.437715,2.878513,4.005585,0.000000
37.471046,2.931782,3.982719,0.000000
37.503829,3.042861,4.087495,0.000000
37.537721,3.061740,4.050687,0.000000
37.571045,3.100617,3.974656,0.000000
37.604387,2.972374,4.032307,0.000000
37.637717,2.969409,4.127797,0.000000
37.671046,2.955824,4.164194,0.000000
37.704383,2.931864,4.057171,0.000000
37.737721,2.952429,4.082553,0.000000
37.771065,3.004954,4.081937,0.000000
37.804391,2.977162,4.060883,0.000000
37.837707,2.988828,4.090594,0.000000
37.871064,3.021237,4.028755,0.000000
37.904393,2.898259,4.039645,0.000000
37.937732,2.947532,4.022331,0.000000
37.971082,2.970789,4.013602,0.000000
38.004385,2.999776,3.932506,0.000000
38.037733,3.128846,4.066017,0.000000
38.071183,3.071801,4.028682,0.000000
38.104471,3.024078,3.971754,0.000000
38.137737,3.009366,4.070658,0.000000
38.170951,3.024222,4.078445,0.000000
38.204439,3.001375,3.986707,0.000000
38.237734,2.998834,4.043389,0.000000
38.271060,3.058885,4.093171,0.000000
38.304468,3.070079,4.024057,0.000000
38.337752,3.020383,3.996054,0.000000
38.371053,3.022924,3.972378,0.000000
38.404414,2.961917,3.988260,0.000000
38.437799,2.982332,3.999946,0.000000
38.471061,3.037602,3.986883,0.000000
38.504449,3.021817,4.024649,0.000000
38.537729,3.014632,4.036120,0.000000
38.571106,3.014366,4.013080,0.000000
38.604418,2.997311,3.978070,0.000000
38.637725,2.986259,3.980112,0.000000
38.671065,3.028887,4.009321,0.000000
38.704482,3.001457,4.033878,0.000000
38.737722,3.031612,4.024609,0.000000
38.771130,2.976615,4.015432,0.000000
38.803788,2.994059,4.033101,0.000000
38.836983,2.990159,4.025077,0.000000
38.871051,3.041796,3.996539,0.000000
38.904385,3.013088,3.974036,0.000000
38.937732,3.020117,3.981576,0.000000
38.971050,3.025874,4.010857,0.000000
39.004389,3.012173,4.092691,0.000000
39.037789,3.022760,4.020983,0.000000
39.071046,3.065988,4.019669,0.000000
39.104383,3.074464,4.077631,0.000000
39.137757,3.087182,4.009397,0.000000
39.170339,3.063311,3.973307,0.000000
39.204369,3.043940,3.991022,0.000000
39.237699,2.982325,4.014476,0.000000
39.271126,3.004373,4.012779,0.000000
39.304430,2.963535,4.056412,0.000000
39.337730,2.979429,3.961759,0.000000
39.371054,2.998178,4.021374,0.000000
39.404399,3.020547,4.011044,0.000000
39.437721,3.036284,3.990372,0.000000
39.471042,3.056740,3.999698,0.000000
39.503562,2.997311,3.985751,0.000000
39.537737,2.979839,4.002782,0.000000
39.571054,3.019946,3.996817,0.000000
39.603767,2.997365,3.974187,0.000000
39.637756,2.983698,3.965658,0.000000
39.671053,2.991061,3.996875,0.000000
39.704411,3.031687,3.983085,0.000000
39.737762,3.004072,3.964187,0.000000
39.771138,2.949240,3.974376,0.000000
39.804424,2.981533,4.027007,0.000000
39.837750,3.078945,4.075760,0.000000
39.871108,3.018655,4.065401,0.000000
39.904431,2.989292,4.010730,0.000000
39.937756,3.030676,4.046628,0.000000
39.971087,3.083890,4.061851,0.000000
40.003901,3.048995,3.987588,0.000000
40.037703,3.039904,4.047227,0.000000
40.070923,2.990009,3.991617,0.000000
40.104391,3.016715,3.992983,0.000000
40.137724,2.968248,4.022326,0.000000
40.171038,2.938755,3.984396,0.000000
40.204374,2.980672,3.991218,0.000000
40.237711,3.038476,3.976274,0.000000
40.271078,3.063837,3.980566,0.000000
40.304375,3.049910,4.024725,0.000000
40.336922,2.997406,4.050453,0.000000
40.370957,2.993793,3.999276,0.000000
40.404724,3.016032,3.985349,0.000000
40.437716,3.008253,4.001490,0.000000
40.471100,2.987605,4.014487,0.000000
40.504380,2.964710,3.984046,0.000000
40.537712,2.980693,4.035908,0.000000
40.571094,2.960079,3.982050,0.000000
40.604379,3.024884,4.008411,0.000000
40.637728,3.004810,3.918348,0.000000
40.671052,3.021230,4.006837,0.000000
40.704411,3.013321,4.072602,0.000000
40.737711,3.037575,4.063535,0.000000
40.770756,2.946521,3.954719,0.000000
40.803777,2.989859,4.011218,0.000000
40.836944,3.034638,4.073673,0.000000
40.871045,3.009940,3.976914,0.000000
40.904398,3.046563,3.961385,0.000000
40.937733,3.006955,3.994253,0.000000
40.971053,2.989620,4.005186,0.000000
41.004408,2.992823,4.046396,0.000000
41.037709,2.991799,4.000587,0.000000
41.071072,2.991437,3.993834,0.000000
41.104408,3.017979,4.028921,0.000000
41.137710,3.015274,4.009863,0.000000
41.171101,3.021995,4.027927,0.000000
41.204406,3.078706,3.944639,0.000000
41.237731,2.985986,3.983786,0.000000
41.271107,2.981062,3.978760,0.000000
41.304427,3.003089,4.014347,0.000000
41.337807,3.001484,4.017213,0.000000
41.371061,3.013758,4.027023,0.000000
41.404403,3.012344,4.026628,0.000000
41.437720,3.002932,3.904400,0.000000
41.471053,3.016606,3.972248,0.000000
41.504436,3.003963,4.076125,0.000000
41.537796,2.995466,4.024225,0.000000
41.571063,2.959690,3.984904,0.000000
41.604417,2.961930,4.044257,0.000000
41.637723,3.042779,4.034180,0.000000
41.671074,3.029153,4.017109,0.000000
41.704385,3.000903,3.981831,0.000000
41.737730,2.974081,4.009817,0.000000
41.771130,2.973931,4.047496,0.000000
41.804390,2.982407,4.006044,0.000000
41.837738,2.976984,3.903705,0.000000
41.871112,3.016251,3.928765,0.000000
41.904458,3.036523,3.994355,0.000000
41.937734,3.034549,4.027094,0.000000
41.971092,3.032998,4.003224,0.000000
42.004377,2.987086,3.992206,0.000000
42.037718,2.999845,3.950167,0.000000
42.071071,2.970106,3.973539,0.000000
42.104570,2.960107,4.021058,0.000000
42.137727,2.970823,3.953231,0.000000
42.171064,2.997959,3.981998,0.000000
42.204393,3.015971,3.928384,0.000000
42.237717,3.025403,3.971512,0.000000
42.270508,3.010022,4.090733,0.000000
42.304390,3.021933,4.096671,0.000000
42.337943,2.963863,3.984329,0.000000
42.371063,2.931058,3.984570,0.000000
42.404398,3.107434,4.016553,0.000000
42.437041,3.036898,3.976922,0.000000
42.471065,3.009161,3.946376,0.000000
42.504408,2.993936,3.982433,0.000000
42.537715,3.014693,4.012462,0.000000
42.571070,3.025028,4.021021,0.000000
42.604404,3.017562,3.996091,0.000000
42.637223,2.994339,3.985280,0.000000
42.671064,2.998909,3.993906,0.000000
42.704465,3.004913,4.019148,0.000000
42.737714,2.997782,3.997073,0.000000
42.771076,2.970420,3.984451,0.000000
42.804416,2.983029,4.014198,0.000000
42.837780,3.006279,4.000405,0.000000
42.870102,3.002406,3.996119,0.000000
42.904444,2.985283,4.013960,0.000000
42.937729,3.030314,3.966865,0.000000
42.971054,2.970297,4.059074,0.000000
43.004407,2.970379,3.916882,0.000000
43.037731,2.990057,4.001142,0.000000
43.071066,3.026018,4.059930,0.000000
43.104388,3.036816,4.061162,0.000000
43.137794,2.958139,3.990800,0.000000
43.171111,2.999858,4.005397,0.000000
43.204404,3.057020,4.049123,0.000000
43.237778,3.014932,3.985952,0.000000
43.271423,3.086458,4.019316,0.000000
43.304456,2.969013,4.011654,0.000000
43.337722,3.020984,4.003298,0.000000
43.370665,3.029979,4.073628,0.000000
43.403763,2.984565,3.983882,0.000000
43.437117,2.996867,3.955061,0.000000
43.471033,3.046201,4.004964,0.000000
43.504374,3.056317,3.981172,0.000000
43.537728,3.063400,4.023109,0.000000
43.571119,3.059021,4.006345,0.000000
43.604396,3.028190,3.960771,0.000000
43.637728,2.992891,3.979083,0.000000
43.671113,3.004257,4.003643,0.000000
43.704400,2.982107,3.985458,0.000000
43.737798,3.002659,4.017787,0.000000
43.771086,3.029167,4.023094,0.000000
43.804380,3.030041,3.979657,0.000000
43.837733,3.035293,4.008851,0.000000
43.871096,2.976656,3.962623,0.000000
43.904381,2.991013,4.042601,0.000000
43.937733,3.012924,4.076286,0.000000
43.971045,3.029727,4.090075,0.000000
44.004393,3.012228,4.005082,0.000000
44.037763,3.021250,4.014108,0.000000
44.071092,3.088494,4.036926,0.000000
44.104413,3.041550,3.977092,0.000000
44.137769,3.032684,3.985162,0.000000
44.171076,3.016469,4.015858,0.000000
44.204390,3.016258,4.001389,0.000000
44.237774,3.037144,3.994828,0.000000
44.271061,3.061098,4.027864,0.000000
44.304398,2.981314,4.006992,0.000000
44.337720,2.988329,4.040142,0.000000
44.371053,3.035717,4.003829,0.000000
44.404448,3.002590,3.995013,0.000000
44.437722,3.035450,4.027324,0.000000
44.471051,3.027602,4.004217,0.000000
44.504468,2.992441,4.049175,0.000000
44.537790,3.021483,4.052793,0.000000
44.571394,3.015260,4.035996,0.000000
44.604370,3.054288,3.973067,0.000000
44.637664,2.989592,4.017314,0.000000
44.671053,2.997174,3.974539,0.000000
44.704384,3.023054,4.070183,0.000000
44.737714,2.984320,4.018785,0.000000
44.771075,3.026687,3.997157,0.000000
44.804385,3.038988,3.995716,0.000000
44.837721,3.007973,3.994811,0.000000
44.871043,3.062348,4.053023,0.000000
44.904392,3.018703,4.086566,0.000000
44.937723,2.993096,3.992010,0.000000
44.971111,2.988506,4.071979,0.000000
45.004394,3.075660,4.038242,0.000000
45.037722,3.076336,4.008251,0.000000
45.071118,3.105644,4.003252,0.000000
45.104401,2.989121,4.026889,0.000000
45.137772,2.990836,3.999007,0.000000
45.171064,2.975461,4.031765,0.000000
45.204460,2.956159,4.002556,0.000000
45.237826,3.023545,3.980601,0.000000
45.271062,3.035867,4.017776,0.000000
45.304403,3.021237,3.980602,0.000000
45.337777,3.029132,3.984280,0.000000
45.371063,3.027363,4.004292,0.000000
45.404452,2.989975,4.023970,0.000000
45.437742,2.976506,4.015446,0.000000
45.471062,2.998991,3.988705,0.000000
45.504445,3.033661,4.002321,0.000000
45.537731,3.027616,4.020806,0.000000
45.571068,3.021879,3.976400,0.000000
45.604429,3.037513,3.988436,0.000000
45.637128,3.029494,3.989135,0.000000
45.670322,3.027425,3.999753,0.000000
45.704399,3.014277,3.956060,0.000000
45.736875,2.971779,4.017059,0.000000
45.770545,3.021209,4.064805,0.000000
45.804421,3.029221,4.120044,0.000000
45.837753,2.966985,4.030974,0.000000
45.871050,2.987837,4.002470,0.000000
45.904419,3.059438,4.028272,0.000000
45.937733,3.069963,4.014907,0.000000
45.971050,3.068372,3.979664,0.000000
46.004399,3.016469,3.984432,0.000000
46.037755,3.025294,3.992288,0.000000
46.071076,3.007371,4.023124,0.000000
46.104393,2.959827,3.978389,0.000000
46.137718,3.005992,3.955392,0.000000
46.171185,3.064492,3.995838,0.000000
46.204385,3.049063,3.976518,0.000000
46.237723,3.061781,3.995948,0.000000
46.271060,3.053557,4.046843,0.000000
46.304386,2.991321,3.947970,0.000000
46.337720,2.977687,3.997555,0.000000
46.371054,2.988506,3.998494,0.000000
46.404435,2.963897,3.992504,0.000000
46.437730,3.022664,3.989478,0.000000
46.471120,3.035614,3.970741,0.000000
46.504383,3.008225,3.963116,0.000000
46.537794,3.036591,4.053217,0.000000
46.570554,2.955694,3.981271,0.000000
46.604385,3.006087,3.997788,0.000000
46.637715,3.020342,4.028726,0.000000
46.671113,3.041816,4.032389,0.000000
46.704413,2.981936,4.002261,0.000000
46.737720,2.950319,4.006939,0.000000
46.771062,3.047629,4.016478,0.000000
46.804393,3.023177,3.939956,0.000000
46.836935,3.065141,3.950982,0.000000
46.871103,3.027336,3.982077,0.000000
46.904380,2.992140,3.981791,0.000000
46.937716,3.014256,4.010978,0.000000
46.971065,2.953625,3.998877,0.000000
47.004455,2.947949,3.991308,0.000000
47.037747,2.998718,4.015137,0.000000
47.071110,3.013560,4.008496,0.000000
47.104425,3.053229,4.004090,0.000000
47.137717,3.013102,3.970680,0.000000
47.171101,2.997099,3.978663,0.000000
47.204409,3.009086,4.013273,0.000000
47.237711,3.015226,3.986990,0.000000
47.271077,3.024276,3.935618,0.000000
47.304435,3.041946,3.989930,0.000000
47.337889,3.008437,3.942619,0.000000
47.371118,3.019475,4.004638,0.000000
47.404401,3.019502,3.979280,0.000000
47.437788,3.049807,3.919171,0.000000
47.471066,3.028040,4.050279,0.000000
47.504456,3.046898,4.109833,0.000000
47.537786,2.972278,4.001965,0.000000
47.571134,2.945620,4.029055,0.000000
47.604444,3.023853,4.047207,0.000000
47.637709,3.057341,3.985375,0.000000
47.671073,3.020328,4.000884,0.000000
47.704439,3.024160,3.970959,0.000000
47.737813,2.977114,4.025242,0.000000
47.771076,3.016264,3.998483,0.000000
47.804463,3.002693,3.956257,0.000000
47.837709,2.997577,3.962929,0.000000
47.871078,3.028531,3.991314,0.000000
47.904459,3.019659,4.030474,0.000000
47.937740,3.007194,3.995076,0.000000
47.971117,3.005869,4.001220,0.000000
48.004400,2.961124,3.975000,0.000000
48.037705,2.966814,4.017793,0.000000
48.071072,2.995746,4.017548,0.000000
48.104510,2.988472,4.018075,0.000000
48.137759,3.022630,3.984840,0.000000
48.170440,3.009523,4.001502,0.000000
48.204430,2.980652,3.954193,0.000000
48.237744,3.045361,3.932563,0.000000
48.271069,2.951098,4.046549,0.000000
48.304410,3.036516,4.073197,0.000000
48.337785,3.004448,3.993821,0.000000
48.371112,2.960919,3.969095,0.000000
48.404450,3.096608,4.010558,0.000000
48.437721,3.028723,4.036111,0.000000
48.471101,3.034385,3.975764,0.000000
48.503832,3.014810,3.996969,0.000000
48.537716,2.994039,4.002419,0.000000
48.571044,3.042404,4.017227,0.000000
48.604427,3.029187,3.994954,0.000000
48.637752,3.015786,3.973707,0.000000
48.671062,3.035075,3.994212,0.000000
48.704383,3.034597,4.009002,0.000000
48.737732,2.988684,4.004979,0.000000
48.771120,3.051283,4.002862,0.000000
48.804387,3.046993,4.019075,0.000000
48.837740,3.010950,4.001308,0.000000
48.871106,3.028948,3.998260,0.000000
48.904394,2.999851,4.005046,0.000000
48.937718,3.016449,3.978483,0.000000
48.971112,3.051850,4.054929,0.000000
49.004391,3.018846,3.978259,0.000000
49.037722,3.020923,3.941994,0.000000
49.071117,3.014967,4.047141,0.000000
49.104398,3.039747,4.081959,0.000000
49.137722,2.991758,3.983726,0.000000
49.171045,2.995309,3.973639,0.000000
49.204381,3.011190,4.019360,0.000000
49.237726,3.017610,4.018339,0.000000
49.271061,3.035990,3.970473,0.000000
49.304390,3.055490,3.985831,0.000000
49.337754,2.939356,4.023498,0.000000
49.371083,3.011265,4.030707,0.000000
49.404376,3.012194,3.999965,0.000000
49.437721,2.988909,3.976943,0.000000
49.471060,3.030744,4.027852,0.000000
49.504411,3.051194,4.028171,0.000000
49.537707,3.033811,4.013041,0.000000
49.571060,2.994182,4.018219,0.000000
49.604388,3.009352,4.018795,0.000000
49.637854,3.019516,4.024723,0.000000
49.671113,3.005602,4.022340,0.000000
49.704407,3.017747,3.995069,0.000000
49.737781,2.997673,4.004305,0.000000
49.771054,3.007447,4.016410,0.000000
49.804448,2.997311,3.952359,0.000000
49.837722,3.064520,4.023647,0.000000
49.871048,3.025820,3.970734,0.000000
49.904430,3.004489,3.977476,0.000000
49.937724,3.022978,4.029568,0.000000
49.971045,3.028190,4.087133,0.000000
50.004391,2.999121,4.009767,0.000000
50.037713,3.005193,3.999358,0.000000
50.071054,3.071760,4.001318,0.000000
50.104449,3.020287,3.996450,0.000000
50.136750,3.030089,3.981407,0.000000
50.171050,3.003751,4.005367,0.000000
50.204388,2.963692,3.998151,0.000000
50.237731,3.007494,4.022654,0.000000
50.271098,2.943912,3.993733,0.000000
50.304379,2.986143,3.982361,0.000000
50.337305,3.045306,4.023952,0.000000
50.371049,3.080577,3.964471,0.000000
50.404458,3.042205,4.014296,0.000000
50.437750,3.010042,4.049047,0.000000
50.471065,3.021927,4.032413,0.000000
50.504396,2.974498,4.027114,0.000000
50.537755,2.986136,3.989442,0.000000
50.571130,3.018901,4.033272,0.000000
50.604436,3.033210,3.995531,0.000000
50.637716,3.041966,3.977760,0.000000
50.671101,3.024256,4.014210,0.000000
50.704416,3.045682,4.037638,0.000000
50.737780,3.020506,4.007907,0.000000
50.771155,3.022712,4.032882,0.000000
50.804426,3.014413,3.961261,0.000000
50.837784,3.032664,4.000003,0.000000
50.871064,3.030061,4.047131,0.000000
50.904385,3.040498,4.121639,0.000000
50.937737,2.990911,4.040235,0.000000
50.971106,2.988090,4.001642,0.000000
51.004407,3.065592,4.044333,0.000000
51.037716,3.018867,4.014623,0.000000
51.071040,3.066138,3.977248,0.000000
51.104389,2.999155,4.024100,0.000000
51.137725,2.990433,3.968760,0.000000
51.171108,3.030246,4.014388,0.000000
51.204387,2.962101,3.974035,0.000000
51.237796,2.987899,3.948312,0.000000
51.271070,3.021367,4.008008,0.000000
51.304379,3.080605,3.991438,0.000000
51.337794,3.061228,3.971826,0.000000
51.371056,3.051242,3.988522,0.000000
51.404458,3.006743,3.980555,0.000000
51.437740,2.999831,3.995114,0.000000
51.471068,2.986143,4.001060,0.000000
51.504456,3.019516,3.971695,0.000000
51.537717,3.050730,3.988561,0.000000
51.571133,3.006422,3.974810,0.000000
51.604411,3.033736,3.966344,0.000000
51.637732,3.018655,4.026273,0.000000
51.671063,3.000555,4.006702,0.000000
51.704397,3.023825,4.006988,0.000000
51.737781,2.997638,3.960147,0.000000
51.771103,3.047178,3.938974,0.000000
51.804394,3.007966,4.046767,0.000000
51.837795,3.010916,4.043901,0.000000
51.871063,2.993008,4.002681,0.000000
51.904384,2.992092,3.939044,0.000000
51.937788,3.094456,4.012129,0.000000
51.971096,3.047997,4.031002,0.000000
52.003470,3.068051,3.963596,0.000000
52.036982,2.973904,4.017324,0.000000
52.070211,2.955257,3.947104,0.000000
52.104475,3.037281,4.012849,0.000000
52.137728,2.992379,4.022893,0.000000
52.171051,3.043107,3.919338,0.000000
52.204380,2.997857,3.982666,0.000000
52.237730,3.044487,3.902239,0.000000
52.271066,3.050408,4.048582,0.000000
52.303906,2.899195,4.058348,0.000000
52.337735,2.937410,3.994372,0.000000
52.371106,2.930744,3.960520,0.000000
52.404377,3.039542,3.979875,0.000000
52.437721,3.058195,3.994579,0.000000
52.471082,3.074915,3.982709,0.000000
52.504378,3.016326,3.954156,0.000000
52.537782,3.022036,3.981156,0.000000
52.571075,3.021858,3.941559,0.000000
52.604423,3.057539,4.001515,0.000000
52.637779,2.992529,3.955305,0.000000
52.671050,3.008826,3.976830,0.000000
52.704444,3.064212,4.022994,0.000000
52.737722,3.038859,4.070716,0.000000
52.771066,3.005001,3.983276,0.000000
52.804392,2.983336,3.984460,0.000000
52.837726,3.057382,3.992877,0.000000
52.871057,3.017644,3.965949,0.000000
52.903465,3.063092,3.977437,0.000000
52.937509,3.003164,3.974973,0.000000
52.971083,3.057205,3.983732,0.000000
53.004460,3.087421,4.019217,0.000000
53.037769,2.983152,3.981774,0.000000
53.071103,2.986717,3.961752,0.000000
53.104441,3.031141,4.020663,0.000000
53.137795,3.082135,3.985868,0.000000
53.171054,3.077217,3.974329,0.000000
53.204401,3.027917,3.981339,0.000000
53.237723,2.972674,3.994831,0.000000
53.271166,2.967435,4.029755,0.000000
53.304426,3.030874,4.013641,0.000000
53.337718,3.065517,3.992212,0.000000
53.371118,3.107400,4.005069,0.000000
53.404394,3.081745,3.968408,0.000000
53.437717,3.030369,4.024711,0.000000
53.470209,3.005848,3.964630,0.000000
53.504394,2.970085,3.990186,0.000000
53.537715,2.979805,3.967246,0.000000
53.571059,3.040286,3.997259,0.000000
53.604385,3.051945,4.067615,0.000000
53.637711,3.065585,4.052365,0.000000
53.671130,3.002413,3.980649,0.000000
53.704388,3.046474,4.030340,0.000000
53.737711,3.082196,4.026527,0.000000
53.770587,3.032172,3.991623,0.000000
53.804389,3.064834,4.008874,0.000000
53.837766,2.995692,4.010694,0.000000
53.871063,2.991710,3.985370,0.000000
53.904408,2.977230,4.062234,0.000000
53.937735,2.986246,3.999589,0.000000
53.971058,3.053878,3.982082,0.000000
54.004387,3.069622,4.005985,0.000000
54.037722,3.087203,4.007507,0.000000
54.071114,3.081554,4.054416,0.000000
54.104489,3.036318,4.036194,0.000000
54.137767,3.005637,3.993113,0.000000
54.171062,2.994271,4.008845,0.000000
54.204393,3.020260,3.986685,0.000000
54.237729,3.060374,4.016304,0.000000
54.271068,3.053619,3.974932,0.000000
54.303697,3.024782,4.012952,0.000000
54.337804,3.078843,4.013726,0.000000
54.371090,3.027193,4.021727,0.000000
54.404393,2.999257,3.954014,0.000000
54.437721,3.046153,4.002356,0.000000
54.471141,3.004646,4.062391,0.000000
54.504406,3.015923,4.013833,0.000000
54.537806,3.018006,4.010318,0.000000
54.571091,3.074260,3.999006,0.000000
54.604387,3.063714,4.017307,0.000000
54.637727,3.068741,3.978127,0.000000
54.671094,2.990180,3.982116,0.000000
54.704385,3.005015,3.996819,0.000000
54.737715,3.001047,3.985301,0.000000
54.771075,3.026462,3.966405,0.000000
54.804453,3.004107,4.022550,0.000000
54.837706,3.026899,4.017426,0.000000
54.871118,3.056829,3.996047,0.000000
54.904407,3.059855,4.009536,0.000000
54.937813,3.057983,3.964055,0.000000
54.971104,3.005049,4.021670,0.000000
55.004388,2.971356,4.027874,0.000000
55.037717,2.992181,4.011142,0.000000
55.071051,3.025137,4.005630,0.000000
55.104376,3.062573,3.962221,0.000000
55.137710,3.083139,3.991119,0.000000
55.171068,3.006204,3.998413,0.000000
55.203917,3.034685,3.994110,0.000000
55.237734,2.970857,3.960704,0.000000
55.271053,3.035498,3.982519,0.000000
55.304404,3.037192,4.042115,0.000000
55.337781,3.022248,4.087566,0.000000
55.371103,2.997611,4.032202,0.000000
55.404459,3.022657,4.051781,0.000000
55.437124,3.057771,4.021872,0.000000
55.470262,3.038770,4.009188,0.000000
55.503521,3.059725,3.996422,0.000000
55.537732,2.968870,3.973219,0.000000
55.571058,3.042800,4.011556,0.000000
55.604390,3.038804,4.034882,0.000000
55.637732,2.986348,3.993302,0.000000
55.671113,3.059868,4.005289,0.000000
55.704378,3.048004,4.012415,0.000000
55.737732,3.067928,3.987290,0.000000
55.771118,3.057027,3.993678,0.000000
55.803586,3.021305,4.006969,0.000000
55.836866,3.022862,4.007463,0.000000
55.871050,2.981963,4.004171,0.000000
55.904385,2.978575,4.008829,0.000000
55.937717,3.058475,3.962879,0.000000
55.971049,3.079471,4.013812,0.000000
56.004384,3.046392,3.964719,0.000000
56.037794,3.051372,4.025932,0.000000
56.071062,3.006436,3.960822,0.000000
56.104415,3.012385,4.010324,0.000000
56.137800,3.018894,4.078928,0.000000
56.171055,3.061788,4.132697,0.000000
56.204385,3.012822,4.049047,0.000000
56.237767,2.998595,4.025429,0.000000
56.271068,3.090044,4.034272,0.000000
56.304466,3.078829,3.987712,0.000000
56.337799,3.054773,3.984358,0.000000
56.371054,2.989367,3.962591,0.000000
56.404385,3.001327,4.005074,0.000000
56.437734,3.036277,4.015462,0.000000
56.471095,2.995282,3.967853,0.000000
56.504380,3.020205,4.001706,0.000000
56.537778,3.050176,4.001848,0.000000
56.571050,3.065257,3.987127,0.000000
56.604420,3.060463,3.987464,0.000000
56.637126,3.053216,4.042800,0.000000
56.671050,3.035054,3.997635,0.000000
56.704389,3.010848,4.006134,0.000000
56.737720,3.004421,4.006576,0.000000
56.771055,3.036652,4.008650,0.000000
56.804399,3.069929,4.002420,0.000000
56.837738,3.041283,3.980366,0.000000
56.871110,3.056843,4.014243,0.000000
56.904388,2.995507,3.959477,0.000000
56.937777,3.012330,3.983209,0.000000
56.971060,3.036762,4.033463,0.000000
57.004386,3.062061,4.061387,0.000000
57.037745,2.997809,3.963016,0.000000
57.071122,2.998246,3.986958,0.000000
57.104384,3.094771,4.005727,0.000000
57.137750,3.047663,4.002824,0.000000
57.171096,3.083050,4.009670,0.000000
57.204373,3.027363,4.002955,0.000000
57.237720,3.025007,3.981738,0.000000
57.271056,3.008942,4.049688,0.000000
57.304463,3.013553,4.027930,0.000000
57.337716,3.023709,3.971767,0.000000
57.371051,3.089791,4.017455,0.000000
57.404383,3.049104,3.984435,0.000000
57.437715,3.054063,3.950536,0.000000
57.471048,3.074150,3.997105,0.000000
57.504386,3.015117,3.986303,0.000000
57.537721,3.026947,3.992218,0.000000
57.571049,3.082251,3.945320,0.000000
57.604103,3.055483,3.933145,0.000000
57.637826,3.064445,3.966092,0.000000
57.671073,2.935613,3.973084,0.000000
57.704391,2.838632,3.939423,0.000000
57.738020,3.015090,3.938659,0.000000
57.771054,3.157308,3.928864,0.000000
57.804398,3.271850,3.974102,0.000000
57.837719,3.296152,4.028167,0.000000
57.871100,3.215487,4.015791,0.000000
57.904399,3.069724,3.914631,0.000000
57.937717,2.829800,3.978179,0.000000
57.971051,2.833721,4.000259,0.000000
58.004383,2.892693,3.962927,0.000000
58.037736,3.123314,4.036948,0.000000
58.071069,3.220234,4.007185,0.000000
58.103659,3.236108,3.899377,0.000000
58.137797,3.194519,3.903620,0.000000
58.171052,3.027001,3.899284,0.000000
58.204386,2.760938,3.934325,0.000000
58.237739,2.704958,3.837092,0.000000
58.271069,2.812793,3.932996,0.000000
58.304630,2.914276,3.823804,0.000000
58.337893,2.932902,3.845372,0.000000
58.371058,2.967094,3.952706,0.000000
58.404459,2.964655,3.930325,0.000000
58.437727,2.933537,3.928266,0.000000
58.471059,2.938755,3.861408,0.000000
58.504391,2.969061,3.694389,0.000000
58.537734,2.887010,3.777516,0.000000
58.571267,2.941733,3.901469,0.000000
58.604408,2.851315,3.885505,0.000000
58.637734,2.806257,3.923474,0.000000
58.671107,2.927725,3.982906,0.000000
