Timestamp,Milliseconds,X,Y,Z
2020-01-09 12:01:05,25001,-7.3220367,-7.389038,-0.51924133
2020-01-09 12:01:05,25101,-7.738388,-7.166504,0.34695435
2020-01-09 12:01:06,25202,-7.972885,-6.460617,0.033493042
2020-01-09 12:01:06,25301,-7.9944153,-6.45105,-0.7417755
2020-01-09 12:01:06,25402,-7.755142,-7.0157623,-1.5194397
2020-01-09 12:01:06,25501,-6.948761,-7.4033966,-1.5385895
2020-01-09 12:01:06,25601,-6.312271,-7.2957153,-1.8424683
2020-01-09 12:01:06,25702,-5.8624115,-6.8937225,-1.6510468
2020-01-09 12:01:06,25801,-6.644867,-6.6089783,-2.177475
2020-01-09 12:01:06,25901,-7.750351,-7.350754,-2.4669952
2020-01-09 12:01:06,26001,-6.3720856,-7.716858,-3.7256317
2020-01-09 12:01:06,26102,-5.046463,-6.7046967,-3.8237305
2020-01-09 12:01:07,26202,-5.60878,-6.9846497,-1.2155609
2020-01-09 12:01:07,26301,-7.032501,-7.010971,0.44506836
2020-01-09 12:01:07,26402,-8.819946,-6.795624,1.0241241
2020-01-09 12:01:07,26501,-9.437286,-8.566299,1.557724
2020-01-09 12:01:07,26602,-6.7046967,-5.9892426,3.0771637
2020-01-09 12:01:07,26701,-7.092331,-5.883957,0.7346039
2020-01-09 12:01:07,26801,-6.826721,-7.5134583,1.6103668
2020-01-09 12:01:07,26902,-7.101898,-5.883957,-0.83987427
2020-01-09 12:01:07,27002,-8.965912,-6.36969,-2.7493591
2020-01-09 12:01:07,27102,-9.377472,-7.716858,-1.1365967
2020-01-09 12:01:08,27201,-7.00618,-6.4654083,2.7804565
2020-01-09 12:01:08,27301,-5.017746,-7.697708,-2.1439667
2020-01-09 12:01:08,27402,-2.560318,-7.4081726,-0.8446655
2020-01-09 12:01:08,27501,-4.845459,-6.4366913,-2.3641052
2020-01-09 12:01:08,27601,-6.5778656,-8.685944,-0.94755554
2020-01-09 12:01:08,27702,-10.119247,-8.456238,-0.3134613
2020-01-09 12:01:08,27801,-11.660233,-4.618149,2.416748
2020-01-09 12:01:08,27901,-8.930008,-8.487335,0.25602722
2020-01-09 12:01:08,28002,-6.496521,-8.226532,-0.34457397
2020-01-09 12:01:08,28101,-4.094116,-8.640488,-0.45942688
2020-01-09 12:01:09,28202,-5.7308044,-9.956543,-1.6199341
2020-01-09 12:01:09,28301,-4.8382874,-11.337189,0.45942688
2020-01-09 12:01:09,28402,-5.333603,-7.482361,-1.8089752
2020-01-09 12:01:09,28501,-5.2905273,-7.0947266,-5.2139587
2020-01-09 12:01:09,28602,-5.64946,-7.7934265,-0.73220825
2020-01-09 12:01:09,28701,-6.8362885,-8.738586,0.34934998
2020-01-09 12:01:09,28801,-8.413162,-8.0327,0.16270447
2020-01-09 12:01:09,28901,-10.272385,-7.8747864,1.1437683
2020-01-09 12:01:09,29002,-8.410767,-8.700302,-0.74894714
2020-01-09 12:01:09,29101,-7.3220367,-9.355942,0.8063812
2020-01-09 12:01:10,29202,-5.0512543,-10.198212,-0.44506836
2020-01-09 12:01:10,29301,-3.6107635,-9.92543,-0.28234863
2020-01-09 12:01:10,29401,-3.282959,-9.583252,-1.3926239
2020-01-09 12:01:10,29501,-6.8410797,-7.5086823,-1.421341
2020-01-09 12:01:10,29603,-8.8989105,-7.635498,-2.1583252
2020-01-09 12:01:10,29702,-7.3579254,-7.1856537,0.55274963
2020-01-09 12:01:10,29802,-7.7742767,-6.757324,1.1246338
2020-01-09 12:01:10,29901,-8.961121,-7.073181,0.9308014
2020-01-09 12:01:10,30001,-10.4231415,-8.501694,1.5936127
2020-01-09 12:01:10,30102,-7.3866425,-9.265015,0.6149597
2020-01-09 12:01:11,30201,-5.6279144,-8.482559,2.5962067
2020-01-09 12:01:11,30301,-3.6969147,-8.056641,-0.62213135
2020-01-09 12:01:11,30401,-5.326416,-9.250656,2.8378906
2020-01-09 12:01:11,30501,-5.613556,-10.1527405,0.49771118
2020-01-09 12:01:11,30602,-7.759918,-7.401001,-2.5866394
2020-01-09 12:01:11,30701,-5.819351,-6.2357025,-2.3042908
2020-01-09 12:01:11,30802,-7.0372925,-8.123627,-0.19381714
2020-01-09 12:01:11,30901,-9.336792,-7.453644,0.33738708
2020-01-09 12:01:11,31001,-8.0686035,-6.551544,0.7848511
2020-01-09 12:01:11,31101,-9.087936,-11.373093,0.8614197
2020-01-09 12:01:12,31202,-9.961319,-7.623535,2.079361
2020-01-09 12:01:12,31301,-6.754944,-7.199997,2.6775665
2020-01-09 12:01:12,31401,-3.7208405,-7.824524,1.385437
2020-01-09 12:01:12,31501,-3.6466675,-8.465805,1.5457611
2020-01-09 12:01:12,31602,-4.6540375,-8.394028,3.0604248
2020-01-09 12:01:12,31702,-6.3553314,-8.805588,0.2033844
2020-01-09 12:01:12,31801,-6.3146667,-9.253052,-1.0839539
2020-01-09 12:01:12,31903,-7.491928,-8.669189,-1.9046936
2020-01-09 12:01:12,32001,-6.8697968,-6.752548,-2.108078
2020-01-09 12:01:12,32102,-4.3358,-7.389038,-0.086135864
2020-01-09 12:01:13,32202,-4.615753,-8.181061,0.8542328
2020-01-09 12:01:13,32301,-6.32901,-8.724228,0.114852905
2020-01-09 12:01:13,32401,-9.128616,-8.353348,1.1102753
2020-01-09 12:01:13,32501,-8.542374,-9.030518,-0.88534546
2020-01-09 12:01:13,32602,-5.8791656,-9.382263,1.8568268
2020-01-09 12:01:13,32701,-3.431305,-8.721832,0.31106567
2020-01-09 12:01:13,32802,-2.761322,-8.099701,-0.59820557
2020-01-09 12:01:13,32902,-4.9507446,-10.057037,-1.414154
2020-01-09 12:01:13,33001,-8.135605,-8.331802,1.1437683
2020-01-09 12:01:13,33101,-7.2191467,-7.8747864,1.4763641
2020-01-09 12:01:14,33202,-4.4769745,-6.8817596,1.134201
2020-01-09 12:01:14,33301,-4.7569275,-7.7862396,1.8831482
2020-01-09 12:01:14,33401,-6.2357025,-8.451447,2.5292206
2020-01-09 12:01:14,33504,-11.294128,-10.650452,2.0602264
2020-01-09 12:01:14,33601,-11.006989,-7.779068,2.4023895
2020-01-09 12:01:14,33701,-6.5276184,-9.250656,-1.0935211
2020-01-09 12:01:14,33802,-4.692322,-8.042282,0.8374939
2020-01-09 12:01:14,33901,-3.8022003,-8.432312,-0.50727844
2020-01-09 12:01:14,34001,-4.8095703,-10.614563,1.2993011
2020-01-09 12:01:14,34102,-6.5060883,-8.023132,1.3280182
2020-01-09 12:01:15,34201,-7.056427,-7.5134583,-1.7371826
2020-01-09 12:01:15,34301,-5.48674,-6.793228,0.45224
2020-01-09 12:01:15,34402,-5.8863373,-7.9250336,0.93559265
2020-01-09 12:01:15,34503,-7.044464,-8.647659,0.9762726
2020-01-09 12:01:15,34602,-10.545166,-8.398804,1.2873383
2020-01-09 12:01:15,34702,-8.583054,-7.8149567,-1.0097656
2020-01-09 12:01:15,34801,-6.1902313,-8.793625,1.4237366
2020-01-09 12:01:15,34902,-4.4315033,-8.585449,1.146164
2020-01-09 12:01:15,35001,-4.5607147,-9.212372,1.0121613
2020-01-09 12:01:15,35102,-5.4101715,-10.58345,1.1844482
2020-01-09 12:01:16,35202,-6.312271,-6.8195496,-0.83509827
2020-01-09 12:01:16,35301,-6.305084,-7.104294,-2.7756805
2020-01-09 12:01:16,35401,-6.422333,-7.1066895,-1.9812622
2020-01-09 12:01:16,35501,-7.7455597,-8.063812,-0.34217834
2020-01-09 12:01:16,35602,-8.791229,-7.235901,0.059814453
2020-01-09 12:01:16,35701,-9.509079,-8.214554,1.8807526
2020-01-09 12:01:16,35801,-6.707077,-8.312668,0.44267273
2020-01-09 12:01:16,35902,-6.886551,-8.678772,2.0243225
2020-01-09 12:01:16,36001,-5.5920258,-9.253052,1.3447723
2020-01-09 12:01:16,36102,-4.6707916,-9.327225,2.0171509
2020-01-09 12:01:17,36201,-5.551346,-10.636093,-0.5024872
2020-01-09 12:01:17,36301,-5.517853,-5.6685944,-2.7852478
2020-01-09 12:01:17,36402,-7.9489594,-7.6115723,-5.860016
2020-01-09 12:01:17,36501,-7.5134583,-7.800598,-0.8446655
2020-01-09 12:01:17,36601,-8.214554,-6.5970154,-0.011962891
2020-01-09 12:01:17,36701,-8.628525,-7.171295,0.20817566
2020-01-09 12:01:17,36801,-9.348755,-9.439682,0.8111725
2020-01-09 12:01:17,36901,-7.4321136,-7.728821,0.29193115
2020-01-09 12:01:17,37001,-6.422333,-8.874985,1.6414795
2020-01-09 12:01:17,37101,-4.989029,-8.413162,1.3615112
2020-01-09 12:01:18,37201,-4.249649,-8.705093,1.9549408
2020-01-09 12:01:18,37301,-4.067795,-9.219543,1.6127625
2020-01-09 12:01:18,37402,-5.9557343,-10.124039,-2.6823578
2020-01-09 12:01:18,37501,-8.049454,-7.0037994,-3.723236
2020-01-09 12:01:18,37601,-7.795822,-6.467804,-5.922241
2020-01-09 12:01:18,37701,-5.52742,-7.0205383,0.122039795
2020-01-09 12:01:18,37802,-5.0440674,-6.994217,-0.0023956299
2020-01-09 12:01:18,37901,-6.0969086,-8.427521,0.36610413
2020-01-09 12:01:18,38001,-9.9756775,-9.209976,0.1268158
2020-01-09 12:01:18,38102,-8.372482,-6.798004,-1.8783722
2020-01-09 12:01:19,38201,-7.951355,-7.716858,0.15553284
2020-01-09 12:01:19,38301,-5.996414,-8.707489,0.110076904
2020-01-09 12:01:19,38401,-4.9794617,-9.171692,0.9260254
2020-01-09 12:01:19,38502,-3.632309,-8.389236,-0.36849976
2020-01-09 12:01:19,38601,-4.627716,-8.470596,-1.7132568
2020-01-09 12:01:19,38702,-7.968094,-7.956131,-4.2185516
2020-01-09 12:01:19,38801,-6.972687,-7.2263184,-2.3736877
2020-01-09 12:01:19,38901,-5.986847,-7.1234283,-0.39242554
2020-01-09 12:01:19,39001,-5.5537415,-7.2622223,-0.2632141
2020-01-09 12:01:19,39102,-8.480164,-9.379868,0.38523865
2020-01-09 12:01:20,39201,-10.339386,-5.7667084,0.275177
2020-01-09 12:01:20,39302,-9.434906,-8.252853,-1.454834
