time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
15.236493,0.007361,0.001891,0.007305
15.276482,0.008289,0.002288,0.007509
15.306474,0.006782,0.000815,0.008710
15.336466,0.008222,0.001523,0.008461
15.376455,0.008543,0.002174,0.005360
15.406447,0.008954,-0.000311,0.007083
15.436438,0.009209,-0.001041,0.008246
15.476427,0.007452,0.001056,0.005231
15.506419,0.005528,0.000629,0.006448
15.536411,0.010019,0.000656,0.007787
15.576400,0.007090,-0.001119,0.008140
15.606391,0.007085,0.000472,0.005961
15.636383,0.008847,-0.001765,0.005358
15.676372,0.011043,-0.001565,0.008724
15.706364,0.008636,0.001817,0.007976
15.736356,0.007700,-0.000343,0.006029
15.776345,0.006837,0.000643,0.005363
15.806336,0.006352,0.001120,0.007189
15.836328,0.005850,0.002714,0.007640
15.876317,0.010457,-0.000223,0.006403
15.906309,0.010620,0.000534,0.007838
15.936300,0.011135,0.000824,0.008070
15.976289,0.008375,0.000713,0.004712
16.016280,0.006220,0.000762,0.006263
16.046272,0.006857,0.002338,0.009619
16.086261,0.006218,0.000040,0.004829
16.116253,0.008254,0.002536,0.006438
16.146245,0.009545,0.000170,0.009303
16.186234,0.009605,-0.002539,0.006092
16.216225,0.001485,0.002128,0.006019
16.246217,0.007077,-0.001053,0.007313
16.286206,0.007992,-0.002153,0.007365
16.316198,0.008050,-0.000762,0.007653
16.346189,0.009027,-0.000530,0.006115
16.386178,0.011675,-0.002236,0.006615
16.416170,0.010694,-0.000482,0.008875
16.446162,0.009845,0.001531,0.005229
16.486151,0.007307,0.000723,0.008485
16.516143,0.002203,0.002852,0.008789
16.546134,0.003096,0.003090,0.006736
16.576124,0.006457,0.001519,0.007694
16.606115,0.004187,0.002304,0.008044
16.636107,0.008115,0.001100,0.009529
16.676096,0.007314,-0.000580,0.008446
16.706088,0.009658,-0.000646,0.007714
16.736079,0.010675,0.001237,0.008644
16.776068,0.004478,-0.000113,0.009915
16.806060,0.003782,0.000466,0.006159
16.836052,0.010598,0.003098,0.008913
16.876041,0.017539,-0.001225,0.009649
16.906033,0.010780,-0.001799,0.008355
16.936024,0.008930,0.000290,0.006654
16.976013,0.003079,-0.003178,0.003919
17.006005,0.005629,-0.001021,0.008915
17.035997,0.005881,-0.000919,0.005021
17.075986,0.006384,-0.000464,0.006416
17.105977,0.004281,0.002816,0.010199
17.135969,0.028758,-0.007785,0.009395
17.175958,0.013847,-0.003928,0.007229
17.205950,-0.000203,0.004412,0.007027
17.235941,0.002188,0.001508,0.006054
17.275930,0.008444,0.000306,0.009853
17.305922,0.005903,0.000403,0.006339
17.335914,0.004108,0.000281,0.008657
17.375903,0.002124,0.001447,0.008944
17.405895,0.002913,0.005020,0.009048
17.435886,0.007698,-0.000775,0.008293
17.475875,0.008965,-0.001274,0.006784
17.505867,0.009311,0.000857,0.008714
17.535859,0.009290,-0.001841,0.007401
17.575848,0.008593,0.001272,0.008843
17.605839,0.010183,0.001982,0.006220
17.635831,0.007814,0.001288,0.009900
17.675820,0.005395,0.003122,0.005814
17.705812,0.005237,0.002792,0.009889
17.735803,0.005393,0.002671,0.007898
17.775792,0.007425,0.002264,0.007640
17.805784,0.007505,-0.000309,0.005334
17.835776,0.006081,0.003498,0.004841
17.875765,0.007107,0.003458,0.008059
17.905756,0.006964,0.003386,0.005123
17.935748,0.003764,0.003386,0.008751
17.975737,0.004165,0.002696,0.006495
18.005729,0.002061,0.002842,0.008837
18.035721,0.006343,-0.000576,0.006529
18.075710,0.011260,-0.000795,0.006830
18.105701,0.009764,0.003336,0.007784
18.135693,0.008673,-0.003343,0.005757
18.175682,0.006164,-0.001687,0.007378
18.205674,0.011204,0.000983,0.008640
18.235665,0.006310,-0.002148,0.008965
18.275654,0.006964,-0.001346,0.007204
18.305646,0.009952,0.002379,0.006175
18.335638,0.006904,0.000810,0.006388
18.375627,0.012277,-0.002251,0.007569
18.405618,0.002869,0.001770,0.006903
18.435610,0.007392,-0.001799,0.004871
18.475599,0.009444,-0.001678,0.006180
18.505591,0.008524,0.000331,0.006400
18.535582,0.008633,-0.001481,0.006296
18.575571,0.010757,-0.000668,0.007929
18.605563,0.011725,0.000150,0.009179
18.635555,0.009323,-0.001851,0.007293
18.675544,0.009325,0.001337,0.006200
18.705535,0.003722,0.001991,0.008202
18.735527,0.002641,0.000905,0.010591
18.775516,0.006136,0.001188,0.005908
18.805508,0.007774,-0.001646,0.006649
18.835499,0.007795,0.000893,0.009283
18.875488,0.009932,0.000282,0.008185
18.905480,0.007802,0.001908,0.007604
18.935472,0.009925,0.001438,0.007078
18.975461,0.009865,0.001304,0.008355
19.005452,0.010282,-0.000505,0.006905
19.035444,0.009616,0.000113,0.006479
19.075433,0.011525,0.002012,0.006645
19.105425,0.000792,0.001397,0.008478
19.135416,0.005741,0.000863,0.006216
19.175405,0.007923,0.000250,0.006785
19.205397,0.004829,0.001799,0.008457
19.235389,0.008702,0.001504,0.007165
19.275378,0.010945,-0.000046,0.005430
19.305369,0.011810,-0.001075,0.007592
19.335361,0.010457,0.003192,0.006752
19.375350,0.011459,0.000479,0.007673
19.405342,0.005064,-0.002881,0.005784
19.435333,0.006763,0.002937,0.004413
19.475322,0.007242,-0.002646,0.008663
19.505314,0.009363,-0.001711,0.007051
19.535306,0.006249,-0.000559,0.007213
19.575295,0.007577,-0.000586,0.005827
19.605286,0.008050,0.000118,0.007952
19.635278,0.005363,-0.000126,0.007208
19.675267,0.008085,-0.000294,0.005302
19.705259,0.007143,0.002231,0.007213
19.735250,0.007353,0.002218,0.006091
19.775239,0.004657,-0.000068,0.005014
19.805231,0.010286,0.001097,0.007218
19.835223,0.004532,0.000246,0.009942
19.875212,0.008752,0.000164,0.007035
19.905203,0.005844,0.002629,0.008913
19.935195,0.007047,0.000773,0.008752
19.975184,0.008644,-0.002179,0.008161
20.016425,0.010535,-0.000199,0.006611
20.046417,0.010635,-0.002310,0.006075
20.086405,0.010889,0.000407,0.008314
20.116397,0.006036,-0.000076,0.007408
20.146389,0.003775,0.002874,0.007788
20.186378,0.006021,0.002865,0.005268
20.216369,0.006508,0.000350,0.008072
20.246361,0.011893,0.001199,0.007002
20.286350,0.008748,0.003366,0.005106
20.316342,0.006398,-0.000863,0.009432
20.346333,0.007852,0.000563,0.007958
20.386322,0.006804,0.004078,0.006554
20.416314,0.007383,0.002361,0.007330
20.446306,0.007797,0.001935,0.008127
20.486295,0.013718,-0.001732,0.007275
20.516286,0.006886,-0.000056,0.005168
20.546278,0.009211,-0.001134,0.007493
20.576267,0.003547,0.001209,0.005066
20.606259,0.006908,-0.002813,0.007061
20.636251,0.007525,0.001539,0.009026
20.676240,0.007177,0.001988,0.008649
20.706231,0.007975,-0.000007,0.009279
20.736223,0.012517,0.000499,0.006318
20.776212,0.009139,0.000472,0.007968
20.806204,0.007731,0.000701,0.006429
20.836195,0.011549,0.000191,0.004884
20.876184,0.002898,0.002513,0.006761
20.906176,0.003259,0.003087,0.006300
20.936168,0.007192,0.000386,0.007389
20.976156,0.008681,-0.000036,0.003870
21.006148,0.008569,0.000232,0.006593
21.036140,0.011600,0.004048,0.006241
21.076129,0.007167,0.000354,0.006491
21.106123,0.009260,0.001580,0.007398
21.136115,0.007271,-0.001733,0.006365
21.176104,0.008364,0.001318,0.009882
21.206096,0.008732,-0.001165,0.006716
21.236087,0.003984,0.000384,0.006263
21.276076,0.010461,-0.001535,0.007785
21.306068,0.006327,0.002455,0.009286
21.336060,0.010018,-0.000975,0.008083
21.376049,0.006121,-0.000654,0.008892
21.406040,0.007350,0.000402,0.008935
21.436032,0.008609,-0.002578,0.007169
21.476021,0.008767,-0.001364,0.007581
21.506012,0.008468,-0.001747,0.007514
21.536004,0.006701,-0.001358,0.006222
21.575993,0.008566,-0.000025,0.008616
21.605985,0.006571,0.001583,0.006556
21.635976,0.005548,0.001094,0.004922
21.675965,0.008378,0.001393,0.007403
21.705957,0.007566,0.000292,0.007225
21.735949,0.008596,0.000955,0.007595
21.775938,0.008475,0.001803,0.008478
21.805929,0.008420,0.000106,0.007198
21.835921,0.008840,0.000715,0.007270
21.875910,0.006183,-0.000289,0.007935
21.905902,0.009680,0.000980,0.007726
21.935893,0.010865,-0.000390,0.006393
21.975882,0.010047,-0.001419,0.007360
22.005874,0.005107,-0.000985,0.006404
22.035865,0.006171,0.000622,0.006306
22.075854,0.006932,0.000304,0.008537
22.105843,0.005597,-0.000669,0.005857
22.135835,0.006738,-0.003039,0.006037
22.175824,0.010057,-0.000363,0.008065
22.205815,0.008857,-0.001292,0.006375
22.235807,0.010052,0.003287,0.006301
22.275796,0.009707,0.001591,0.009778
22.305787,0.001194,-0.000215,0.008396
22.335779,0.004801,0.000203,0.007489
22.375768,0.003902,0.001857,0.006418
22.405760,0.006836,0.000622,0.007350
22.435751,0.009704,0.000960,0.005204
22.475740,0.009805,-0.000119,0.006548
22.505732,0.011606,0.000717,0.009652
22.535724,0.004894,0.002207,0.008481
