time_tick,acc_X_value,acc_Y_value,acc_Z_value
7.249640,0.421095,-1.845546,-9.573408
7.282929,0.429775,-1.853777,-9.589868
7.316216,0.420497,-1.892085,-9.587624
7.349524,0.476762,-1.844349,-9.636706
7.382933,0.447582,-1.841656,-9.617103
7.416192,0.449527,-1.834323,-9.571163
7.449536,0.448330,-1.829834,-9.576550
7.482903,0.459254,-1.817264,-9.612015
7.516312,0.442195,-1.795416,-9.621892
7.549555,0.473021,-1.823100,-9.631469
7.582775,0.455064,-1.783594,-9.608574
7.616168,0.521206,-1.793471,-9.648828
7.649526,0.492625,-1.805143,-9.624436
7.682888,0.508187,-1.791076,-9.659452
7.716209,0.482449,-1.830133,-9.631768
7.749522,0.480803,-1.798259,-9.620246
7.782881,0.493074,-1.826991,-9.609172
7.816220,0.486340,-1.782397,-9.623239
7.849585,0.500705,-1.846145,-9.577149
7.882945,0.499807,-1.878917,-9.621443
7.916251,0.501454,-1.857817,-9.623089
7.949528,0.508337,-1.858266,-9.577149
7.982898,0.506841,-1.848390,-9.568619
8.016289,0.498760,-1.880413,-9.576550
8.049617,0.508636,-1.916926,-9.583434
8.082911,0.497413,-1.939073,-9.593011
8.116273,0.502052,-1.921116,-9.590168
8.149632,0.487686,-1.923660,-9.554702
8.182927,0.484993,-1.926354,-9.571462
8.216215,0.475565,-1.929197,-9.536595
8.249623,0.483197,-1.928000,-9.569517
8.282909,0.474069,-1.943263,-9.566674
8.316162,0.502052,-1.931442,-9.569816
8.349591,0.480055,-1.920069,-9.576251
8.382935,0.483646,-1.919769,-9.565177
8.416186,0.479157,-1.924558,-9.603336
8.449533,0.476164,-1.874128,-9.576550
8.482932,0.456561,-1.923062,-9.595405
8.516199,0.486340,-1.867544,-9.591814
8.549627,0.450126,-1.895228,-9.589719
8.582885,0.455663,-1.908097,-9.605581
8.616262,0.439950,-1.888045,-9.632068
8.649593,0.456860,-1.854226,-9.617702
8.682878,0.458506,-1.843601,-9.599296
8.715301,0.473919,-1.871135,-9.591664
8.749523,0.462995,-1.850036,-9.603935
8.782928,0.432019,-1.854525,-9.611267
8.816250,0.459404,-1.867544,-9.630421
8.849571,0.440250,-1.864401,-9.614260
8.882847,0.447881,-1.870836,-9.583883
8.916225,0.429326,-1.857069,-9.601540
8.949568,0.442644,-1.855573,-9.620545
8.982938,0.448480,-1.858715,-9.581788
9.016223,0.442045,-1.858565,-9.589419
9.049519,0.443242,-1.891188,-9.586127
9.082847,0.446235,-1.901513,-9.606928
9.116217,0.440100,-1.871584,-9.606030
9.149539,0.407627,-1.885052,-9.558144
9.182923,0.407927,-1.875625,-9.583434
9.216226,0.392065,-1.881311,-9.585529
9.249560,0.433815,-1.903009,-9.606179
9.282933,0.424088,-1.842703,-9.533453
9.316266,0.413763,-1.864252,-9.619647
9.349520,0.406879,-1.884903,-9.600194
9.382917,0.415708,-1.863803,-9.637904
9.416297,0.398798,-1.850784,-9.588970
9.449522,0.405383,-1.800654,-9.592562
9.482849,0.416606,-1.842105,-9.622041
9.516199,0.421843,-1.867394,-9.643889
9.549523,0.407178,-1.825045,-9.606479
9.582853,0.413015,-1.822651,-9.600493
9.616208,0.397751,-1.858565,-9.600942
9.649624,0.390418,-1.863653,-9.611716
9.682858,0.417205,-1.834024,-9.615308
9.716227,0.398948,-1.815019,-9.622191
9.749572,0.390269,-1.842853,-9.591514
9.782904,0.408974,-1.842703,-9.614260
9.816128,0.392813,-1.834473,-9.623837
9.849630,0.385031,-1.857219,-9.621593
9.882862,0.396255,-1.813972,-9.572360
9.916022,0.373060,-1.828487,-9.596752
9.949589,0.388024,-1.842254,-9.597201
9.982656,0.382487,-1.845247,-9.584780
10.016196,0.402390,-1.814720,-9.597500
10.049520,0.410471,-1.833575,-9.574455
10.082598,0.407029,-1.784492,-9.623089
10.116187,0.372910,-1.861409,-9.596153
10.149577,0.368571,-1.846444,-9.626381
10.182916,0.378148,-1.825045,-9.628476
10.216236,0.326671,-1.804544,-9.602588
10.249620,0.364530,-1.800354,-9.617253
10.282991,0.381739,-1.804245,-9.514299
10.315600,0.367523,-1.831630,-9.571911
10.349509,0.300782,-1.825644,-9.626231
10.382862,0.335649,-1.790927,-9.604533
10.415930,0.326820,-1.763841,-9.599146
10.449556,0.306768,-1.798259,-9.631020
10.482876,0.295096,-1.785240,-9.593909
10.516213,0.321283,-1.760100,-9.539439
10.549525,0.251400,-1.902261,-9.584780
10.582906,0.336098,-1.976185,-9.593160
10.616223,0.396404,-1.851083,-9.407753
10.649581,0.358545,-2.051306,-9.817176
10.682844,0.422442,-1.980973,-9.567422
10.716196,0.404036,-1.993394,-9.610818
10.749649,0.396105,-2.020329,-9.625483
10.782863,0.378746,-2.002223,-9.530759
10.816198,0.328017,-1.972593,-9.594507
10.849520,0.340587,-1.983667,-9.629823
10.882871,0.353157,-1.999828,-9.628177
10.915817,0.313502,-1.989054,-9.600194
10.949522,0.315148,-1.920667,-9.559341
10.982884,0.310659,-1.938325,-9.579693
11.016274,0.326222,-1.971546,-9.589419
11.049564,0.339091,-1.967206,-9.587773
11.082179,0.302877,-1.951194,-9.578495
11.116239,0.311856,-1.980674,-9.581488
11.149618,0.284920,-1.969600,-9.613213
11.182887,0.297490,-1.945658,-9.547370
11.216218,0.283873,-1.925157,-9.593011
11.249575,0.279383,-1.961669,-9.574006
11.282837,0.253046,-1.917225,-9.587773
11.316182,0.273697,-1.928449,-9.596752
11.349520,0.290158,-1.935781,-9.600792
11.382880,0.281628,-1.926054,-9.590018
11.416217,0.279982,-1.952840,-9.561286
11.449545,0.290457,-1.920518,-9.607676
11.482851,0.255889,-1.959125,-9.590317
11.516206,0.275642,-1.975137,-9.604683
11.549528,0.294647,-1.916328,-9.614559
11.582166,0.261726,-1.917225,-9.598847
11.616162,0.244666,-1.949848,-9.541833
11.649517,0.285070,-1.930244,-9.611417
11.682894,0.279234,-1.936829,-9.581488
11.716185,0.293749,-1.955235,-9.568619
11.749562,0.294797,-1.908546,-9.548268
11.782965,0.307816,-1.888494,-9.606778
11.816289,0.274445,-1.962867,-9.640896
11.849522,0.304523,-1.952541,-9.612913
11.882883,0.296892,-1.891188,-9.559790
11.916199,0.288063,-1.900016,-9.576400
11.949549,0.285668,-1.920069,-9.607975
11.982856,0.295246,-1.928149,-9.617851
12.015575,0.293001,-1.908995,-9.585678
12.049542,0.289858,-1.867993,-9.574754
12.081994,0.297939,-1.872033,-9.584930
12.116253,0.298238,-1.894031,-9.594956
12.149526,0.283424,-1.874876,-9.613213
12.183057,0.285219,-1.872033,-9.606928
12.216190,0.287015,-1.829235,-9.615308
12.249552,0.293749,-1.855722,-9.614559
12.282925,0.297640,-1.857368,-9.593609
12.316261,0.278785,-1.852430,-9.634911
12.349573,0.292253,-1.789430,-9.634312
12.382785,0.299436,-1.811428,-9.651820
12.416195,0.265317,-1.868741,-9.604833
12.449549,0.272051,-1.804245,-9.621144
12.482869,0.266813,-1.811727,-9.574006
12.516191,0.250502,-1.793321,-9.593759
12.549512,0.263821,-1.785839,-9.629374
12.582887,0.267113,-1.809333,-9.624585
12.616187,0.248407,-1.797212,-9.645236
12.649546,0.252148,-1.828487,-9.621293
12.682863,0.271452,-1.785839,-9.615457
12.715474,0.282526,-1.825045,-9.644937
12.749538,0.257087,-1.844649,-9.620096
12.782156,0.264718,-1.799456,-9.594507
12.815364,0.235388,-1.802749,-9.584032
12.848608,0.273248,-1.801701,-9.615607
12.882964,0.248557,-1.812326,-9.636407
12.916175,0.255889,-1.857069,-9.648678
12.949530,0.261726,-1.799008,-9.616056
12.982827,0.258134,-1.793920,-9.585828
13.016191,0.234939,-1.831630,-9.593310
13.049528,0.249904,-1.879964,-9.604833
13.082847,0.237334,-1.828786,-9.582087
13.116198,0.224764,-1.835820,-9.621742
13.149569,0.245564,-1.823998,-9.574156
