time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
21.675806,-0.005865,0.007100,0.012009
21.705797,0.009876,0.008272,-0.000509
21.735789,-0.013218,0.001299,-0.011730
21.775777,-0.000488,0.022553,-0.027472
21.805768,0.002475,0.031235,-0.026870
21.845757,-0.015649,0.018715,-0.008598
21.875748,0.024329,-0.001621,0.016989
21.905740,0.016694,-0.005109,0.031533
21.945731,-0.007694,-0.006007,0.036850
21.975722,0.021906,-0.001336,0.015747
22.005714,0.022673,0.000594,0.000249
22.035705,-0.000760,-0.001964,-0.005847
22.075694,0.016817,-0.008399,-0.000043
22.105685,0.027127,-0.016594,-0.004906
22.145674,0.026007,-0.009596,-0.007032
22.175665,0.023483,-0.002958,0.013035
22.205656,0.021782,-0.016980,0.014986
22.245645,0.007955,-0.005749,0.026608
22.275636,0.006314,0.001987,0.021716
22.305627,0.024582,-0.001044,0.032616
22.345616,-0.010004,-0.008633,0.015190
22.375607,-0.010661,0.002947,-0.008108
22.405599,0.003195,0.010170,-0.025273
22.445587,0.004241,-0.008234,-0.017825
22.475579,0.006034,-0.028382,0.000634
22.505570,0.011606,-0.025398,0.008024
22.545558,0.003404,-0.012415,0.007200
22.575550,-0.033543,-0.025681,0.042068
22.605541,0.009390,-0.035430,0.041575
22.635532,0.025835,0.017443,0.036045
22.675521,0.002424,0.015420,0.027177
22.705512,-0.005246,0.000569,0.021379
22.745501,0.013162,-0.005381,0.006402
22.775492,0.023545,-0.007028,-0.015692
22.805484,0.018195,-0.016675,-0.005471
22.845472,0.003613,-0.021896,0.012208
22.875463,0.011001,-0.008825,0.009309
22.905455,0.011169,-0.003018,0.007490
22.945444,-0.006147,-0.009264,0.012004
22.975436,0.011632,-0.003450,-0.000715
23.005427,0.036009,-0.002349,0.014505
23.035418,0.014782,-0.028308,0.017977
23.075407,-0.003488,0.009000,0.021942
23.105398,0.012313,0.017841,0.006945
23.145387,0.014031,0.004283,0.010169
23.175378,0.012638,-0.006078,-0.002288
23.205369,0.020719,-0.002258,-0.004953
23.245358,-0.015652,0.003422,0.004845
23.275349,0.005469,-0.011621,0.014846
23.305341,0.017550,-0.015774,0.014480
23.345329,0.024823,0.002849,0.006245
23.375320,0.028860,0.003816,0.016875
23.405312,-0.004216,-0.007002,0.021625
23.445300,0.018972,0.004972,0.030725
23.475292,0.004918,0.010744,0.007439
23.505283,-0.023511,0.021216,0.003760
23.545272,0.005741,0.003837,-0.006606
23.575263,0.005109,0.001525,-0.002293
23.605254,0.001852,0.005932,0.011148
23.645243,0.014649,-0.005287,0.017909
23.675234,0.021607,-0.018521,0.025021
23.705225,0.022196,-0.018860,0.023830
23.745214,-0.005650,-0.000455,0.009580
23.775205,0.011110,-0.007329,-0.003181
23.805197,0.005262,-0.007074,-0.015443
23.845185,0.009016,-0.003094,-0.001354
23.875176,0.016693,-0.005344,0.016787
23.905168,-0.002531,-0.005185,0.022968
23.945156,0.012724,0.002067,0.021346
23.975148,0.028374,0.008154,0.015601
24.005139,0.008512,-0.004659,0.016706
24.046379,-0.015852,-0.004068,0.014289
24.086368,0.007384,0.013366,-0.019017
24.116359,0.038580,0.001626,-0.011720
24.146350,0.018402,-0.021906,-0.005724
24.186339,-0.014439,0.003950,0.010865
24.216330,0.011790,0.025499,0.004614
24.246322,0.011768,0.027544,0.016122
24.286310,0.007108,0.020998,0.034519
24.316301,0.000132,0.014018,0.030291
24.346293,0.000435,0.008879,0.007927
24.386281,0.007693,0.025747,-0.008391
24.416273,-0.007190,0.022737,-0.010895
24.446264,-0.000622,0.012895,-0.004313
24.486252,-0.001396,0.011386,0.006842
24.516244,0.005060,0.006086,0.001660
24.546233,0.022809,0.010822,0.008493
24.576225,0.004323,0.006774,0.010645
24.606216,-0.000904,0.005784,-0.000688
24.646205,0.023738,-0.003345,-0.009486
24.676196,0.004421,0.007599,-0.002488
24.706187,0.000785,0.015386,0.006222
24.746176,-0.002881,0.024895,0.002929
24.776167,-0.009374,0.024979,-0.011032
24.806158,-0.009236,0.031312,-0.005000
24.846147,0.011467,0.006584,-0.003692
24.876138,-0.011789,0.016578,0.006062
24.906130,0.001590,0.014509,0.006563
24.946115,0.007463,0.002434,-0.012064
24.976106,0.007168,0.020220,-0.004863
25.006098,0.010878,0.021455,-0.001553
25.046086,-0.009925,0.015978,0.013683
25.076078,-0.003449,0.013670,0.007926
25.106069,0.019593,0.020744,0.009644
25.146057,-0.001939,0.008693,0.003834
25.176049,0.014457,0.002111,0.017863
25.206040,0.007271,0.008859,0.017464
25.246028,-0.000184,-0.004992,0.019315
25.276020,0.006575,-0.003300,0.019104
25.306011,0.016988,-0.002296,0.004605
25.346000,0.001212,-0.002366,0.009947
25.375991,0.024057,-0.027912,0.010192
25.405982,0.009654,-0.034077,0.002586
25.445971,0.018091,0.002066,0.016127
25.475962,0.004245,0.017589,0.020669
25.505954,-0.000595,0.002706,0.026151
25.545942,0.006352,-0.001057,0.017624
25.575933,-0.010063,0.009081,0.013607
25.605925,0.002189,-0.000218,0.019241
25.645913,0.009301,-0.017699,0.006233
25.675905,-0.008576,-0.009810,0.002091
25.705896,0.004518,-0.008982,0.002483
25.745884,0.014847,-0.014833,0.011701
25.775876,0.008880,-0.012042,0.013685
25.805867,0.019838,-0.008621,0.017530
25.845855,0.014565,-0.018157,0.026086
25.875847,0.005483,-0.019869,0.018476
25.905838,0.016330,-0.009595,0.010461
25.945830,-0.003160,0.004080,0.005794
25.975821,-0.015859,-0.014423,0.011915
26.005812,-0.000810,-0.008728,0.012052
26.045801,0.013908,0.007101,0.024453
26.075792,0.025171,-0.014076,0.019533
26.105783,0.010031,-0.015838,0.011526
26.145772,0.035406,-0.014419,-0.001609
26.175763,0.023384,-0.018931,-0.002066
26.205755,-0.003595,-0.018704,0.013073
26.245743,-0.001145,-0.007715,0.008405
26.275734,0.004514,0.003942,0.011732
26.305726,0.002057,-0.012304,0.005890
26.345714,0.027685,0.005441,0.000186
26.375705,0.019152,0.001906,0.019353
26.405697,-0.014645,-0.018769,0.022464
26.445685,0.004651,0.013857,0.014411
26.475677,0.001255,0.018600,-0.007878
26.505668,0.000194,0.010365,-0.003784
26.545656,0.009362,-0.015940,0.002618
26.575648,0.013657,-0.022252,0.005340
26.605639,0.006339,-0.017536,0.003683
26.645628,-0.002345,-0.011653,0.011273
26.675619,-0.000169,-0.008705,0.016261
26.705610,-0.008670,-0.001229,0.008564
26.745599,0.001515,0.023315,0.000682
26.775590,0.002776,0.014862,0.007406
26.805581,-0.004364,-0.011682,0.020177
26.845570,0.021847,-0.009321,0.009540
26.875561,0.028681,-0.001803,0.002127
26.905553,0.023596,-0.000966,-0.000061
26.945538,0.028574,-0.014967,0.024865
26.975529,0.002820,-0.014243,0.026862
27.005521,0.003277,0.013644,0.016907
27.045509,0.007822,0.005230,-0.000359
27.075500,-0.006167,-0.002852,-0.014228
27.105492,0.002854,0.014142,-0.022618
27.145480,0.027702,0.001676,-0.007481
27.175472,-0.006239,-0.016035,0.005319
27.205463,-0.011152,0.015206,-0.005117
27.245451,0.024286,0.013210,-0.004941
27.275443,0.008483,0.002827,-0.005685
27.305434,0.009844,0.008767,-0.001149
27.345422,-0.012379,0.028393,-0.007995
27.375414,-0.003547,0.027356,-0.002035
27.405405,0.006281,0.008898,-0.004800
27.445394,0.004631,0.008465,-0.002520
27.475385,-0.007605,0.022596,-0.014766
27.505376,0.002270,0.038220,-0.009241
27.545365,-0.000250,0.006172,-0.001854
27.575356,0.022828,0.020144,0.002125
27.605347,0.005473,0.033240,0.012941
27.645336,0.015810,0.008389,0.029881
27.675327,0.017626,-0.010346,0.021402
27.705319,0.009794,0.001925,-0.009837
27.745307,0.009383,0.044373,-0.006252
27.775298,-0.015889,0.028281,-0.014372
27.805290,-0.017762,0.022668,-0.008410
27.845278,0.025883,0.018152,-0.006326
27.875269,0.000421,0.021942,0.017851
27.905261,-0.012673,0.012137,0.017490
27.945252,0.021060,0.017802,-0.001680
27.975244,0.029161,0.005132,-0.000624
28.005235,0.006664,-0.005627,-0.009087
28.048974,0.012683,0.015399,0.005667
28.078965,0.001798,0.027563,0.005114
28.118954,-0.012141,0.035574,0.023330
28.148945,-0.027132,0.025467,0.025983
28.178937,-0.009622,0.011916,0.023989
28.218925,0.010386,0.000107,0.007482
28.248916,0.007058,-0.009289,0.009033
28.278908,0.000926,-0.020525,-0.006386
28.318896,0.007281,-0.009220,-0.000569
28.348887,0.008984,-0.022607,-0.005049
28.378879,0.017078,-0.016463,0.016186
28.418867,-0.002174,-0.006428,0.012631
28.448859,-0.000553,0.016851,0.014945
28.478850,0.002755,-0.002417,0.015472
28.518838,0.023709,-0.031426,0.033809
28.538833,0.023134,-0.044434,0.022734
28.578820,0.038694,-0.039537,0.013484
28.608811,0.026289,-0.036160,0.010514
28.638802,-0.010830,-0.020241,-0.009095
28.678791,-0.007322,0.014972,0.005279
28.708782,0.012571,-0.008628,0.000012
28.738773,0.022340,-0.010750,0.030240
28.778762,-0.002551,-0.010461,0.032646
28.808753,0.034276,-0.006881,0.023430
28.838744,0.046450,-0.020984,0.033117
28.878733,0.013090,-0.026816,0.042969
28.908724,0.034974,-0.007515,0.036519
28.938712,0.007708,-0.000593,0.024212
28.978700,-0.030171,0.006701,-0.004779
29.008691,-0.003577,0.024846,-0.037641
29.038683,0.022008,0.018210,-0.027510
29.078671,0.008665,-0.040611,0.021878
29.108662,0.001212,-0.036466,0.033022
29.138654,0.035210,-0.014434,0.015785
29.178642,0.016816,-0.007664,0.023624
29.208634,0.013146,-0.014456,0.023406
29.238625,0.027188,-0.002829,0.002521
29.278613,-0.009399,0.011185,-0.003457
29.308605,-0.016758,0.007200,-0.000878
29.338596,0.023732,-0.011625,-0.005701
29.378584,0.037279,-0.023975,0.011565
29.408576,0.015601,-0.035873,0.004979
29.438567,0.023504,-0.019065,-0.000287
29.478556,0.018183,-0.000324,0.004586
29.508547,0.008909,0.001031,0.018199
29.538538,-0.001319,0.010800,0.023452
29.578527,0.010866,0.009517,0.018312
29.608518,0.035235,-0.006430,0.008093
29.638509,0.013844,-0.007105,0.005391
29.678498,-0.001376,0.005828,-0.003877
29.708489,0.035253,-0.005852,0.000591
29.738480,0.016863,-0.004859,0.019174
29.778469,-0.011674,0.005229,0.007103
29.808460,0.021599,0.013742,0.004124
29.838452,0.011531,-0.002033,0.008463
29.878440,-0.012479,-0.017787,0.027559
29.908431,0.018649,-0.010723,0.005951
29.938423,0.041482,0.019814,-0.003418
29.978411,-0.008995,0.011490,0.024676
30.008402,-0.010162,0.001691,0.024838
30.038394,0.011506,0.006188,0.012378
30.078382,0.002309,-0.007346,-0.003850
30.108373,0.006013,-0.020182,-0.006700
30.138365,0.002011,-0.015802,-0.022970
30.178353,0.015533,0.001821,-0.021413
30.208345,0.018982,-0.007961,-0.018161
30.238336,0.000522,0.004671,-0.000415
30.278324,0.003506,0.019991,0.006420
30.308316,0.008972,0.035540,0.006225
30.338307,-0.011776,0.030993,0.003884
30.378295,-0.002353,0.033324,-0.000177
30.408287,0.020490,0.029369,-0.017346
30.438278,0.025045,0.029669,-0.000351
30.478267,-0.000662,0.002297,0.012280
30.508258,-0.015946,0.018336,0.006853
30.538249,0.011898,0.028011,-0.008527
30.578238,0.007813,0.004708,-0.009648
30.608229,-0.018537,0.010137,0.002344
30.638220,-0.015509,0.040289,0.006898
30.678209,-0.013752,0.020390,-0.019602
30.708200,-0.003946,0.015056,-0.011566
30.738191,0.006600,0.004599,-0.008661
30.778180,0.010217,-0.001907,0.009510
30.808171,0.011656,0.012878,0.005453
30.838163,0.009246,0.010981,-0.005110
30.878151,0.001825,0.005309,-0.005038
30.908142,-0.001949,-0.005277,-0.005802
30.938134,0.008622,0.013879,-0.004230
30.978122,-0.003283,0.015192,-0.001027
31.008113,-0.018289,0.013806,0.002794
31.038105,-0.011522,0.020460,0.004559
31.078093,-0.004930,0.017949,-0.005232
31.108084,0.004652,-0.000116,-0.007539
31.138076,0.010167,-0.005547,-0.001286
31.178064,0.005487,-0.004152,-0.006375
31.208055,0.011667,-0.003861,-0.005354
31.238047,0.029913,-0.015473,-0.008487
31.278035,-0.000938,-0.011204,0.000585
31.308027,-0.010878,-0.011708,0.007228
31.338018,-0.005152,0.017289,0.015270
31.378006,0.013277,0.019816,0.012787
31.407998,0.002931,-0.004097,0.021160
31.437989,0.011803,-0.012950,0.012220
31.477977,0.040212,-0.011267,0.007775
31.507969,0.016404,-0.051479,0.014548
31.537960,0.020158,-0.059226,0.020776
31.577949,0.032054,-0.036966,0.003558
31.607940,0.009725,-0.011265,0.008394
31.637931,-0.001587,0.001657,0.018683
31.677920,-0.015681,0.010442,0.031148
31.707911,-0.000243,0.016769,0.030504
31.737902,0.040809,0.005521,0.030003
31.777891,0.019830,-0.022675,0.045750
31.807882,0.031670,-0.011723,0.034918
31.837873,0.025893,0.001305,0.017582
31.877862,-0.005088,-0.013366,0.009252
31.907853,0.006626,-0.006500,0.006744
31.937844,0.008683,0.004346,0.002430
31.977833,0.031810,-0.019752,0.007013
32.007824,0.032721,-0.023407,0.012800
32.049064,0.009074,0.000329,0.013367
32.079055,0.023007,-0.012680,0.022479
32.119044,0.028929,-0.015606,0.023016
32.149035,0.035271,-0.008083,0.015328
32.179026,0.027500,-0.018331,0.015298
32.219015,0.000529,0.010089,0.007878
32.249006,0.016592,0.020422,-0.002715
32.278997,0.002926,0.006209,0.011852
32.318986,0.002015,-0.004788,0.008232
32.348977,0.020764,0.004270,0.001837
32.378968,0.007085,0.006622,-0.000980
32.418957,0.013885,-0.011056,0.001099
32.448948,0.027247,-0.020671,0.006217
32.478939,-0.002866,-0.011097,0.000838
32.518928,-0.001279,0.012093,-0.011240
32.548919,0.015908,0.012000,-0.000433
32.578909,0.000353,-0.007233,0.013523
32.608900,-0.000229,-0.006356,0.019133
32.638891,0.016899,0.006922,0.011999
32.678880,-0.006434,-0.003532,-0.002832
32.708871,0.012312,0.008188,0.001656
32.738863,0.005554,-0.007721,-0.001168
32.778851,-0.002967,-0.008779,0.001907
32.808842,0.015892,0.000655,0.008366
32.838834,-0.000325,0.004312,0.000770
32.878822,0.013246,-0.004710,0.014205
32.908813,0.012014,-0.006873,0.015863
32.938805,0.018667,0.008371,0.026908
32.978794,-0.013393,0.012666,0.014501
33.008785,-0.017170,0.014177,-0.001078
33.038777,0.023787,0.015746,-0.015587
33.078765,0.011675,0.008919,-0.014373
33.108757,-0.015174,0.008372,-0.013980
33.138748,0.029318,0.018740,0.001388
33.178736,-0.005568,0.027775,0.008029
33.208728,-0.012596,0.040159,0.003642
33.238719,0.011716,0.045112,0.004212
33.278707,-0.002491,0.017644,-0.003137
33.308699,0.020023,0.010571,-0.003247
33.338690,0.008129,-0.002191,-0.003644
33.378679,-0.015610,0.017320,-0.003422
33.408670,-0.023381,0.041890,-0.007841
33.438661,0.000142,0.022433,-0.004350
33.478650,0.009565,-0.015017,-0.005345
33.508641,0.023728,0.004434,-0.003387
33.538632,0.025507,0.017204,0.009556
33.578621,-0.005267,0.012432,0.012703
33.608612,0.009018,0.032869,0.009032
33.638603,0.033334,0.036597,-0.004478
33.678592,-0.001504,0.026508,0.008221
33.708583,0.005343,0.001118,0.015534
33.738574,0.019680,-0.010603,-0.004737
33.778563,0.007061,0.004597,-0.000158
33.808554,-0.007506,-0.010729,0.002799
33.838546,0.000042,-0.009113,0.001755
33.878534,0.019225,0.022576,0.007060
33.908525,-0.000822,0.023944,0.003764
33.938517,-0.011956,0.018401,0.012555
33.978504,0.008549,0.032175,0.003099
34.008495,0.006699,0.034850,0.003956
34.038487,-0.000941,0.006616,0.018556
34.078475,0.006950,-0.004045,0.023579
34.108467,0.001934,-0.017624,0.000284
34.138458,0.015924,-0.028089,0.002373
34.178446,0.028472,-0.041449,-0.016585
34.208438,0.017134,-0.037805,-0.017482
34.238429,0.014236,-0.008789,0.006554
34.278417,0.001634,-0.003434,0.030063
34.308409,-0.007711,0.003036,0.030398
34.338400,-0.000825,0.016948,0.031803
34.378389,-0.000968,0.008782,0.027879
34.408380,0.029366,-0.009817,0.027854
34.438371,0.017900,-0.033560,0.020504
34.478360,0.017852,-0.017588,-0.001111
34.508351,0.031604,-0.008423,-0.002267
34.538342,0.005846,-0.026202,0.000775
34.578331,0.001297,-0.005721,0.018144
34.608322,0.019872,0.006009,0.026677
34.638313,0.008202,0.003314,0.030658
34.678302,0.016559,-0.006192,0.025718
34.708293,0.011116,0.005427,0.020718
34.738285,0.009104,-0.006412,0.012962
34.778273,0.019900,-0.018471,0.024942
34.808264,0.019664,-0.028275,0.028977
34.838256,0.025152,-0.029784,0.011806
34.878244,0.036204,-0.019993,0.011395
34.908235,0.018320,-0.019068,0.007056
34.938227,0.012482,-0.003143,0.011081
34.978216,0.011840,0.008165,0.025178
35.008208,0.000282,0.008897,0.020390
35.038199,0.021663,0.002107,0.024582
35.078187,0.034967,-0.015142,0.008878
35.108179,0.022780,-0.003127,0.022032
35.138170,-0.012390,-0.004526,0.012869
35.178158,0.012953,0.002518,0.001310
35.208150,0.002538,-0.009945,-0.006969
35.238141,0.004740,-0.016102,-0.001969
35.278130,0.028436,-0.013210,-0.003827
35.308121,0.021363,-0.015572,0.001583
35.338112,0.001475,-0.006175,0.016923
35.378101,0.009976,0.002002,0.018130
35.408092,0.009232,-0.006600,0.013846
35.438083,0.007249,0.000472,0.011819
35.478072,-0.010832,0.012470,0.000161
35.508063,0.009631,0.005940,0.004883
35.538054,0.012558,-0.008959,0.013714
35.578043,0.005219,-0.002483,0.010829
35.608034,0.022731,0.000487,0.005555
35.638026,0.010413,-0.004819,0.006351
35.678014,0.002690,-0.003059,0.019881
35.708005,0.003973,0.006422,0.022931
35.737997,0.002148,0.016578,0.014649
35.777985,-0.012652,0.017853,0.012705
35.807976,-0.012408,0.009020,-0.007584
35.837968,0.014945,0.021540,-0.011640
35.877956,0.017645,-0.005571,0.003638
35.907948,0.011893,-0.022992,0.028326
35.937939,0.007661,-0.010018,0.034810
35.977927,-0.006829,0.000077,0.006120
36.007919,0.038906,-0.019920,-0.015005
36.049158,0.053817,-0.043524,-0.017594
36.079150,0.038937,-0.022267,-0.007133
36.119138,-0.000987,0.050456,0.009442
36.149130,-0.040416,0.098659,0.016156
36.179121,-0.024059,0.085205,0.028228
36.209112,-0.009771,0.037777,0.030840
36.249101,0.001918,-0.008538,0.017255
36.279092,0.030858,-0.015538,0.007983
36.319080,-0.000934,0.011317,-0.013677
36.349072,0.014967,0.026746,-0.023095
36.379063,0.014729,0.031487,-0.034305
36.409055,-0.009380,0.034358,-0.035056
36.449043,0.016333,0.036617,-0.005519
36.479034,0.034715,0.032548,0.013575
36.519023,-0.008045,0.018533,0.048206
36.549014,-0.033945,0.030478,0.058188
36.579004,-0.009323,0.066859,0.042134
36.608995,0.019997,0.045425,0.042346
36.638986,0.009611,-0.031190,0.030837
36.678975,0.021807,-0.032093,-0.009187
36.708966,0.056320,-0.009215,-0.041433
36.738957,0.006277,-0.012706,-0.035691
36.778946,-0.029897,-0.000703,-0.017143
36.808937,0.024741,0.039236,-0.001367
36.838929,-0.025159,0.053408,0.012035
36.878917,-0.035994,0.037846,0.024088
36.908908,0.028180,0.023562,0.024825
36.938900,0.026424,0.001021,0.024452
36.978887,0.006816,-0.012908,0.020041
37.008878,0.011763,-0.009571,0.006430
37.038870,0.019179,0.006155,-0.018514
37.078858,-0.014357,-0.013068,0.007548
37.108850,0.017986,-0.033617,0.001387
37.138841,0.040369,-0.014887,0.003532
37.178829,0.008218,-0.025016,0.027512
37.208821,-0.013966,-0.013969,0.036247
37.238812,-0.008646,0.018349,0.009507
37.278800,0.007525,0.014791,0.007447
37.308792,-0.013366,-0.018457,0.018859
37.338783,0.011748,-0.033995,0.026584
37.378772,-0.000909,-0.008591,0.013108
37.408763,0.028736,-0.011883,0.008704
37.438754,0.039372,-0.036653,0.010591
37.478743,0.015604,-0.027543,0.007278
37.508734,0.016788,-0.001555,0.025220
37.538725,-0.006618,-0.003117,0.025326
37.578714,0.006181,0.010052,0.018055
37.608705,0.012133,-0.001454,0.008595
37.638696,0.027848,-0.029613,0.015897
37.678685,0.042289,-0.043698,0.010873
37.708676,0.024581,-0.019507,0.000214
37.738668,0.019396,-0.004621,0.006577
37.778656,0.000176,0.002227,-0.005726
37.808647,0.006877,0.008706,0.004327
37.838639,0.015307,-0.010542,0.012769
37.878627,0.036887,-0.022385,0.019228
37.908618,0.017859,-0.001713,0.023120
37.938610,-0.008327,0.005568,0.019519
37.978598,0.003687,0.014357,0.020258
38.008590,-0.000688,0.012181,0.006521
38.038581,0.000895,0.018329,0.010727
38.078569,-0.007050,-0.005806,0.001953
38.108561,0.000707,-0.013518,0.000210
38.138552,0.009489,-0.012355,-0.020863
38.178540,0.017901,-0.018120,-0.009637
38.208532,-0.008343,-0.013756,0.003898
38.238523,-0.010717,-0.007146,0.012792
38.278512,0.009783,-0.000235,0.013355
38.308503,0.014450,-0.010151,0.015097
38.338494,0.023409,-0.013530,0.017854
38.378483,-0.003922,-0.010039,0.013470
38.408474,-0.007351,0.012665,0.011592
38.438465,0.016782,0.017431,0.023344
38.478454,0.022501,-0.013353,0.028870
38.508445,0.025380,-0.007900,0.028077
38.538436,0.048413,0.001886,0.035320
38.578425,0.000149,0.004528,0.046141
38.608416,0.002806,-0.001205,0.018369
38.638408,0.044485,0.007658,0.020217
38.678396,-0.019416,0.011537,0.032486
38.708387,-0.006214,-0.004494,0.012976
38.738379,0.052391,-0.014237,0.001023
38.778367,-0.008864,0.003927,0.012011
38.808359,-0.063356,0.022614,0.007470
38.838350,-0.020460,0.015912,-0.001785
38.878338,-0.000119,0.005507,-0.023185
38.908330,0.034673,0.000286,-0.035230
38.938321,0.055024,-0.011029,-0.009900
38.978309,0.002084,-0.023434,0.027533
39.008301,0.008224,0.004786,0.033381
39.038292,0.004781,0.033235,0.025491
39.078280,0.005464,0.018174,0.009847
39.108272,0.028081,-0.010222,0.001430
39.138263,0.009230,-0.026786,-0.012501
39.178252,0.025328,-0.005557,-0.019629
39.208243,0.035163,0.017317,-0.024903
39.238234,0.004667,0.034703,-0.001712
39.278223,-0.007976,0.020527,0.016867
39.308214,0.034695,-0.006475,-0.005334
39.338205,0.049249,-0.021432,-0.003230
39.378194,-0.005184,-0.015940,0.004016
39.408185,-0.027828,0.006747,-0.007905
39.438177,-0.001884,0.023744,-0.009481
39.478165,-0.022848,-0.008506,-0.007461
39.508156,-0.035327,0.010785,-0.023532
39.538148,0.020059,0.030616,-0.022104
39.578136,0.008308,-0.015046,-0.015479
39.608127,-0.002973,-0.017122,0.004662
39.638119,0.021752,0.008374,-0.004238
39.678107,0.002773,0.039921,-0.010039
39.708099,-0.010117,0.026265,0.003266
39.738090,0.017776,-0.000165,0.014305
39.778078,-0.014460,0.033628,0.006220
39.808070,-0.010964,0.025345,-0.006913
39.838061,0.004984,0.006434,-0.003388
39.878049,0.002235,-0.001110,-0.006263
39.908041,0.013472,0.006206,-0.012603
39.938032,0.002871,0.011643,-0.007319
39.978025,-0.017283,0.010652,-0.007116
40.008016,0.002794,0.029488,-0.006275
40.050505,-0.032042,0.027152,0.005969
40.080497,-0.006344,-0.000848,0.000524
40.110488,0.025891,-0.008881,-0.010256
40.150477,0.018954,0.003438,-0.009023
40.180468,-0.005438,0.015568,0.007968
40.210459,-0.023591,0.015220,-0.003234
40.250448,0.003612,0.016412,0.002950
40.280439,0.004070,0.011821,0.000449
40.310430,0.007184,0.005222,0.009321
40.350419,-0.025027,-0.001135,0.008254
40.380410,-0.009348,0.004777,-0.008718
40.410401,0.016037,0.007899,-0.009000
40.450390,-0.012551,-0.001927,-0.011914
40.480381,-0.007459,0.009970,-0.000115
40.510373,0.012610,0.019696,0.027803
40.540364,-0.003911,-0.000940,0.028451
40.580352,-0.000964,0.004760,0.018549
40.610343,0.034326,0.007665,0.015605
40.640334,0.014674,-0.009813,0.007039
40.680323,0.013526,-0.022366,0.011853
40.710314,0.000892,-0.005935,0.020137
40.740306,0.003500,0.004150,0.011052
40.780294,0.005697,0.005434,0.021600
40.810285,-0.003882,-0.011666,0.012863
40.840277,0.012840,-0.011555,0.010506
40.880265,0.037596,0.012092,0.017167
40.910256,0.008459,0.002631,0.038588
40.940248,-0.009420,0.001764,0.038160
40.980232,0.029192,0.003980,0.016260
41.010224,0.025224,-0.003545,0.014307
41.040215,-0.000046,-0.022818,0.008788
41.080203,0.018106,-0.008411,0.006925
41.110195,-0.012697,-0.001731,0.002092
41.140186,-0.004057,0.004636,-0.001951
41.180174,0.013829,0.008072,0.013452
41.210166,-0.006496,-0.011262,0.019405
41.240157,0.012819,-0.004617,0.032875
41.280146,0.017417,0.000869,0.018549
41.310137,-0.000245,0.001437,0.022709
41.340128,0.002095,-0.008625,0.009710
41.380117,0.021896,0.007197,0.004799
41.410108,0.010334,-0.007731,-0.004500
41.440099,0.009292,-0.017384,0.021589
41.480088,0.001344,-0.019448,0.012291
41.510079,0.026713,-0.000600,0.004059
41.540070,0.019181,-0.015395,0.004445
41.580059,0.010090,-0.021454,0.028156
41.610050,0.033401,-0.010715,0.021485
41.640042,0.009536,0.002043,0.031108
41.680030,-0.002713,-0.001083,0.036945
41.710021,0.004354,0.003880,0.022466
41.740013,0.014203,0.004012,-0.000984
41.780001,0.007396,0.003546,0.000504
41.809993,-0.002013,-0.011501,0.007463
41.839984,-0.000050,-0.015987,0.010525
41.879972,0.025036,-0.004235,-0.000580
41.909964,0.018294,-0.005268,0.000978
41.939955,0.002310,-0.000336,0.014421
41.979945,0.027074,-0.019126,0.016985
42.009936,0.011385,0.004016,0.013735
42.039927,-0.015355,0.028465,0.007661
42.079916,-0.001892,0.018279,-0.001578
42.109907,-0.000718,0.014180,0.011111
42.139898,-0.001533,-0.009595,0.002553
42.179887,0.029300,-0.019188,0.007318
42.209878,0.017887,-0.014457,0.008319
42.239869,-0.010704,-0.000009,0.003512
42.279858,0.018571,-0.000072,-0.002101
42.309849,0.037716,-0.023956,0.008344
42.339841,0.024898,-0.036000,0.009035
42.379829,-0.010252,0.026382,0.007012
42.409820,-0.006377,0.042533,0.001280
42.439812,-0.016162,0.017233,-0.003045
42.479800,-0.000928,0.019537,0.006053
42.509792,0.059555,-0.008068,0.022308
42.539783,0.000429,-0.030528,0.029402
42.579771,0.013708,-0.004344,0.004482
42.609763,0.081836,0.001866,-0.015762
42.639754,0.022722,-0.013820,0.000123
42.679742,-0.038985,0.029656,-0.004946
42.709734,0.022951,0.067051,-0.012111
42.739725,-0.010888,0.044883,0.000686
42.779714,-0.034418,0.036145,0.020466
42.809705,0.010541,0.044698,0.010897
42.839696,0.006869,0.013716,0.007258
42.879685,0.030517,-0.006776,0.009257
42.909676,0.028518,-0.008942,-0.001846
42.939667,0.011984,0.005024,0.000377
42.979658,-0.002340,0.014551,0.006650
43.009649,-0.013542,0.009264,0.006006
43.039641,-0.012369,0.010851,-0.007840
43.079629,0.044524,0.015060,-0.004591
43.109620,0.008527,-0.001070,0.022353
43.139612,-0.026179,-0.024468,0.011523
43.179600,0.024552,0.019370,-0.018403
43.209592,0.005756,0.023324,-0.020082
43.249580,-0.031498,0.005373,0.002587
43.279571,0.006658,-0.001840,0.001738
43.309563,0.028274,0.007292,0.004226
43.339554,-0.014499,0.002121,0.003018
43.379543,0.017441,0.004463,0.006926
43.409534,0.019536,0.001323,0.021016
43.439525,-0.003717,-0.007161,0.025162
43.479514,-0.012029,0.016609,0.024887
43.509505,-0.013014,0.020202,0.017713
43.549493,-0.014825,0.011505,0.009783
43.579485,0.008979,0.002768,0.009872
43.609476,0.016997,-0.008695,0.005805
43.639467,0.002908,0.002303,0.010252
43.679456,0.003266,0.009986,0.019234
43.709447,0.018353,-0.012558,0.017939
