time_tick,acc_X_value,acc_Y_value,acc_Z_value
8.601906,0.132434,-8.369530,-7.041748
8.635177,0.032024,-9.185982,-7.392062
8.668486,-0.358545,-10.017099,-6.969770
8.701815,-0.543952,-8.728673,-7.749859
8.735158,-0.140365,-4.959317,-8.958974
8.768492,-0.163859,-5.396873,-6.932808
8.801835,-0.819295,-6.719417,-5.859719
8.835135,-0.671149,-6.826262,-5.583927
8.868514,0.465240,-6.717322,-6.135062
8.901824,0.957565,-6.390203,-6.150026
8.935179,0.909679,-6.387509,-5.956388
8.968487,0.783381,-7.061351,-5.954293
9.001856,0.500855,-7.103401,-5.863759
9.035225,0.390568,-6.554062,-6.538349
9.068468,0.732802,-6.577855,-6.652676
9.101874,1.035230,-7.256486,-6.780023
9.135173,1.485057,-7.952924,-6.291289
9.168471,1.540574,-8.564964,-6.883276
9.201865,1.046752,-9.185533,-6.713581
9.235156,0.993629,-8.516479,-7.698381
9.268491,2.055795,-6.970668,-9.122982
9.301853,2.083030,-5.485013,-8.908544
9.335235,0.792958,-5.526613,-5.348389
9.368540,0.456261,-6.545981,-4.943155
9.401724,0.828423,-7.103401,-5.896381
9.435162,1.435525,-7.137969,-6.772241
9.468484,1.353221,-6.849457,-6.077748
9.501940,1.734811,-6.838533,-6.272883
9.535157,1.680790,-7.879150,-6.242056
9.568511,1.074436,-8.236797,-5.952796
9.601842,0.356001,-7.802832,-5.898476
9.635158,0.237633,-7.807321,-5.995594
9.668512,0.619821,-8.001259,-6.754583
9.701850,0.766022,-8.039717,-6.901832
9.735152,0.808521,-8.259243,-6.828357
9.768523,0.622066,-8.555087,-7.465238
9.801846,0.233593,-8.587111,-6.623047
9.835154,0.565351,-7.700776,-7.261125
9.868600,1.289174,-6.210781,-8.157037
9.901825,1.070995,-6.180403,-7.015860
9.935247,-0.087242,-7.147695,-5.521525
9.968489,-0.248407,-7.271600,-5.262344
10.001821,0.790713,-6.764310,-6.071164
10.035164,1.971845,-6.531017,-7.363181
10.068562,1.831181,-6.730341,-7.023342
10.101813,1.160481,-6.998801,-6.028516
10.135225,0.513575,-7.287462,-5.986616
10.168501,0.215037,-6.904077,-6.323312
10.201856,0.316794,-6.837336,-6.668389
10.235155,0.735794,-7.084696,-6.636365
10.268497,0.889777,-7.295243,-6.145836
10.301902,1.085061,-7.316193,-5.959081
10.335160,1.170657,-7.393409,-6.370450
10.368490,1.038522,-7.436357,-6.616762
10.401812,0.965796,-7.570137,-7.067038
10.435158,0.540510,-8.009639,-6.999998
10.468493,0.496216,-8.005000,-6.598655
10.501958,1.168861,-7.712448,-7.003440
10.535159,2.484073,-6.365212,-8.715953
10.568491,2.046068,-5.672216,-8.006197
10.601818,1.185471,-6.002777,-6.259564
10.635192,0.722476,-6.719417,-6.159753
10.668533,1.162875,-6.956302,-6.838084
10.701830,1.591752,-7.041449,-6.892853
10.735323,1.554790,-7.052672,-6.025074
10.768542,1.380157,-7.218476,-5.739855
10.801883,0.936316,-7.540807,-5.737909
10.835195,0.256638,-7.504594,-5.879920
10.868509,0.082304,-7.299284,-5.943519
10.901873,0.370516,-7.446981,-6.221705
10.935244,0.862093,-7.970881,-6.602995
10.968530,0.938112,-8.613149,-6.553164
11.001985,0.770362,-9.292378,-6.748448
11.035222,0.496964,-8.536831,-7.426031
11.068523,0.718885,-7.360637,-7.989587
11.101981,1.010240,-6.315531,-7.677581
11.135212,0.865984,-6.236370,-6.611225
11.168520,0.511031,-6.998052,-6.003076
11.202040,0.030677,-7.208151,-5.491447
11.235209,0.604857,-6.411153,-5.949953
11.268520,1.444354,-6.128028,-6.840628
11.301988,1.678246,-6.350398,-6.962288
11.335171,0.899504,-7.093375,-6.261061
11.368524,0.322181,-7.372609,-6.128777
11.401947,0.041750,-7.238379,-6.660308
11.435154,-0.091581,-6.817583,-7.061351
11.468564,0.168199,-6.663750,-6.990121
11.501986,0.438753,-6.974858,-6.783315
11.535175,0.637329,-7.675486,-6.062335
11.568606,0.596477,-7.810614,-6.322265
11.601940,0.438753,-7.553826,-7.040701
11.635063,0.266215,-7.204709,-7.587945
11.668691,0.176579,-7.598270,-7.312452
11.701861,0.257236,-8.020263,-6.790947
11.735290,1.608362,-8.413974,-6.985333
11.768608,3.021590,-7.515518,-8.525907
11.801833,2.727841,-6.148080,-8.530396
11.835287,1.217645,-6.179655,-5.139936
11.868584,0.702424,-6.322714,-4.615587
11.901934,1.167065,-6.418186,-6.555558
11.935250,1.230514,-7.217579,-6.639508
11.968606,0.968788,-6.998202,-5.987963
12.002004,0.650947,-6.735429,-5.842659
12.035433,0.296742,-6.888813,-6.540594
12.068582,-0.377250,-7.152634,-6.285752
12.101936,-0.460152,-7.380839,-5.977936
12.135315,0.181068,-7.530332,-6.827459
12.168568,0.868528,-7.815103,-7.552629
12.201909,0.628800,-8.395568,-7.322478
12.235449,0.331010,-9.480779,-6.182049
12.268561,-0.248557,-9.212319,-7.454314
12.301594,0.022446,-7.034715,-8.192203
12.335259,0.509983,-5.089506,-8.200433
12.368554,-0.217880,-5.757812,-5.999784
12.401913,-0.869874,-6.623197,-5.728781
12.435233,-1.342597,-6.774336,-5.992452
12.468544,-0.335200,-6.173669,-6.537302
12.501898,0.604258,-6.681258,-6.529221
12.535195,1.223181,-6.930264,-6.349350
12.568581,1.018620,-6.982789,-6.387360
12.601869,0.556672,-7.304970,-6.519794
12.635208,0.422143,-7.657230,-6.536254
12.668544,0.573282,-7.167598,-6.947473
12.701833,0.604408,-6.668988,-7.203662
12.735234,0.868977,-6.556007,-7.182861
12.768506,0.987793,-7.362732,-7.001345
12.801895,1.126961,-8.357110,-6.261211
12.835238,1.048249,-9.434539,-6.418036
12.868556,2.156953,-7.664712,-8.691113
12.901914,1.907199,-6.534309,-9.459380
12.935306,0.259930,-6.505129,-5.573601
12.968573,-0.339989,-6.578454,-4.990592
13.001889,-0.076916,-6.351146,-6.484777
13.035243,0.596776,-6.455447,-6.493007
13.068590,1.004553,-6.762365,-6.400528
13.101884,0.878703,-6.986081,-6.156760
13.135243,0.513275,-7.688804,-5.894885
13.168559,0.086494,-7.657828,-5.852985
13.201708,-0.240925,-7.485439,-5.817220
13.235263,-0.207555,-7.587197,-5.937682
13.268561,0.079909,-7.830217,-6.054404
13.301912,0.351212,-7.907283,-6.628135
13.335201,-0.179721,-8.761744,-6.756529
13.368564,-0.728911,-9.428404,-6.150924
13.401878,-0.911625,-9.361064,-7.708407
13.435197,0.090983,-6.644147,-9.150367
13.468542,-0.084848,-5.350184,-7.258132
13.501842,-0.329963,-6.317776,-5.098485
13.535257,-0.890675,-7.371262,-5.312923
13.568571,-0.482449,-6.777628,-5.577043
13.601909,0.306169,-6.455447,-6.118152
13.635213,0.663666,-6.077898,-5.837122
13.668501,0.314549,-6.279317,-5.759308
13.701612,-0.089337,-6.805612,-6.463229
13.735197,-0.477960,-7.510430,-6.370450
13.768580,-0.261576,-7.442193,-6.568128
13.801888,0.287015,-7.010024,-7.114774
13.835164,0.751208,-6.738871,-7.023192
13.868559,0.994228,-7.604406,-6.681857
13.901885,1.124866,-8.801699,-6.255823
13.935184,0.417953,-9.509809,-6.823569
13.968543,1.426097,-8.483408,-8.528152
14.001902,2.526422,-7.622512,-10.027275
14.035195,1.498524,-6.075504,-7.478406
14.068629,0.627004,-6.178608,-5.453588
14.101880,0.259182,-6.675572,-5.026656
14.135182,0.933473,-6.424920,-5.923317
14.168501,1.162875,-6.352044,-5.963571
14.201575,1.010539,-6.595214,-5.280301
14.235169,0.899055,-7.253493,-5.388643
14.268530,0.589743,-7.512226,-6.422675
14.301939,0.126598,-7.608596,-6.775833
14.335206,-0.458955,-7.658876,-6.232778
