time_tick,acc_X_value,acc_Y_value,acc_Z_value
18.939001,-0.257536,-9.799518,-2.084526
18.972146,-0.320984,-9.796824,-2.245392
19.005497,-0.387276,-9.666186,-2.435738
19.039032,-0.469430,-9.537493,-2.394138
19.072215,-0.467036,-9.469256,-2.184937
19.105631,-0.411368,-9.513401,-2.220252
19.138939,-0.345675,-9.488710,-2.225340
19.172144,-0.270106,-9.437382,-2.102783
19.205493,-0.177776,-9.518189,-2.057591
19.238896,-0.127047,-9.606928,-2.081833
19.272172,-0.147099,-9.630272,-1.927102
19.305495,-0.213989,-9.524624,-2.045769
19.338956,-0.211296,-9.547220,-2.185685
19.371794,-0.248407,-9.554702,-2.129120
19.405563,-0.212194,-9.634462,-2.184488
19.438880,-0.146351,-9.674566,-2.324404
19.472164,-0.171491,-9.633564,-2.150968
19.505500,-0.212194,-9.549016,-2.044721
19.538848,-0.260229,-9.500531,-2.041279
19.572196,-0.276540,-9.529562,-1.986510
19.605488,-0.302129,-9.500531,-2.157851
19.638862,-0.264269,-9.618600,-2.166082
19.672163,-0.295545,-9.532555,-2.291482
19.705492,-0.247509,-9.587474,-2.278912
19.738959,-0.168947,-9.625334,-2.256017
19.772279,-0.074522,-9.671873,-2.217409
19.805489,-0.088738,-9.615906,-2.087519
19.838823,-0.103403,-9.584930,-2.058788
19.872190,-0.101458,-9.570115,-2.043225
19.905533,-0.140365,-9.549016,-2.045021
19.939018,-0.214438,-9.494246,-2.134806
19.972153,-0.235837,-9.508612,-2.166231
20.005492,-0.268609,-9.545125,-2.192868
20.038887,-0.217581,-9.562334,-2.156056
20.072157,-0.162213,-9.587923,-2.208730
20.105494,-0.126149,-9.653915,-2.122835
