time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
21.945950,0.016116,0.010421,0.007747
21.975941,0.009762,0.002331,0.005704
22.005933,0.000653,-0.014662,0.003229
22.045922,0.008880,-0.009579,0.006364
22.075913,-0.002619,-0.004909,0.007014
22.105905,-0.002532,-0.007066,0.004797
22.145894,0.001366,-0.008211,0.008181
22.175885,0.000144,-0.015664,0.005969
22.205877,0.006988,-0.008646,0.007329
22.245866,0.015688,-0.012536,0.009221
22.275861,0.018286,-0.000350,0.011066
22.305853,0.009913,0.002935,0.014103
22.345842,-0.002546,-0.007350,0.007286
22.375833,0.009590,-0.007965,0.007561
22.405825,0.018863,-0.007546,0.013443
22.445814,-0.011710,0.011170,0.016352
22.475805,-0.004698,0.008685,0.004734
22.505797,-0.004805,-0.008770,0.001154
22.545786,-0.002807,-0.004450,0.006825
22.575778,0.017175,0.006149,0.007438
22.605769,0.019368,0.005991,0.003231
22.645758,0.024451,-0.013174,0.006912
22.675750,0.016635,-0.011463,0.009620
22.705741,0.017991,-0.001169,0.008261
22.745730,-0.007907,0.005354,0.005975
22.775722,0.009692,-0.007404,0.001339
22.805713,0.008678,-0.019417,0.005273
22.845702,0.006460,-0.004424,0.007586
22.875694,0.001294,0.008362,0.009043
22.905685,-0.017219,0.003652,0.008504
22.945674,-0.002251,-0.008577,0.007008
22.975666,0.013143,-0.011142,0.007788
23.005657,0.007064,-0.005509,0.012430
23.045646,0.007040,0.001123,0.010873
23.075638,0.000936,-0.005122,0.005007
23.105629,-0.004618,-0.008200,0.008636
23.145618,0.004329,-0.017757,0.007875
23.175610,0.002168,-0.003584,0.011200
23.205601,-0.010383,0.004813,0.010995
23.245590,-0.008552,-0.009655,0.003263
23.275577,-0.002788,-0.014676,0.002207
23.305568,0.009567,-0.005348,0.008901
23.345557,-0.007860,0.009131,0.008731
23.375549,0.010947,-0.008583,0.003065
23.405540,0.009052,-0.005431,0.003314
23.445529,0.010420,0.011705,0.009631
23.475521,0.011108,0.010347,0.007890
23.505513,0.020037,-0.000571,0.007756
23.545501,0.004942,0.010124,0.009219
23.575493,0.001490,0.011857,0.010141
23.605485,0.001760,-0.001025,0.011844
23.645473,0.000386,-0.000346,0.005008
23.675465,0.008151,0.000815,0.006021
23.705457,0.019471,-0.012698,0.002726
23.745445,-0.006427,-0.003795,0.009834
23.775437,0.004084,-0.001363,0.006418
23.805429,-0.007689,-0.000854,0.008518
23.845417,0.013843,-0.011342,0.010347
23.875409,0.008949,-0.012221,0.005935
23.905401,0.010755,0.000269,0.008423
23.945389,-0.006899,0.012936,0.009374
23.977881,-0.001582,-0.009823,0.002488
24.007873,0.001410,-0.006287,0.008789
24.047862,0.011774,0.008955,0.007772
24.077853,-0.000857,0.001482,0.009670
24.107845,0.002646,-0.000560,0.014118
24.147834,-0.003202,0.004323,0.006290
24.177825,0.010176,-0.001801,0.006795
24.207817,0.008605,0.004244,0.007322
24.247806,-0.001822,0.004967,0.003487
24.277802,0.008989,-0.004384,0.004521
24.307793,0.010208,-0.001347,0.004433
24.347782,0.003994,0.008764,0.007435
24.377774,0.001821,0.008504,0.005166
24.407765,0.005772,0.003805,0.011820
24.447754,0.005577,-0.001719,0.008914
24.477746,0.012370,-0.005675,0.003735
24.507736,0.008440,-0.000048,0.006636
24.537728,0.020251,-0.004346,0.005732
24.577717,0.006259,0.003133,0.008459
24.607708,0.010808,0.002546,0.008876
24.637700,0.019741,-0.000250,0.002074
24.677689,0.008652,-0.009238,0.003012
24.707680,0.013164,-0.012314,0.001912
24.737672,0.012716,-0.014484,0.001985
24.777661,0.008219,0.016402,0.012889
24.807652,0.010986,0.005158,0.011396
24.837644,0.012945,-0.002193,0.002139
24.877633,0.012807,0.013258,0.005231
24.907624,0.012740,-0.009176,0.000725
24.937616,0.020683,-0.012016,0.003020
24.977605,0.013468,-0.000304,0.007528
25.007596,0.008693,-0.004556,0.003320
25.037588,0.006847,-0.004529,0.002765
25.077577,0.014925,-0.017690,0.000062
25.107568,0.014854,-0.007435,0.002686
25.137560,0.008848,0.000017,0.007331
25.177549,0.006911,-0.012424,0.009660
25.207540,0.015030,-0.014799,0.007112
25.237532,0.024113,-0.011317,-0.000168
25.277521,0.011042,-0.011778,0.005809
25.307512,0.019947,-0.015533,0.005162
25.337504,0.016743,-0.005598,0.003675
25.377493,0.012104,-0.010055,0.002803
25.407484,0.019813,-0.007199,-0.001458
25.437476,0.012203,0.000905,0.001528
25.477465,0.018203,-0.014394,0.002296
25.507456,0.019030,-0.024065,-0.000014
25.537448,0.020064,-0.018480,-0.000710
25.577437,0.015247,-0.009241,0.002377
25.607428,0.018691,-0.004472,0.011844
25.637420,0.017544,0.013636,0.011147
25.677409,0.022173,-0.005521,0.008285
25.707400,0.023379,-0.018557,0.005985
25.737392,0.020933,-0.002222,0.001759
25.777381,0.008523,-0.005177,0.002488
25.807372,0.014917,-0.009246,-0.000089
25.837364,0.009916,-0.003100,0.001422
25.877353,0.022606,0.010556,0.000459
25.907345,0.007371,0.007669,0.002573
25.937336,0.001101,-0.011395,0.004818
25.977325,0.006057,0.011127,0.008668
26.007317,-0.000803,0.014320,0.012279
26.037308,0.004177,0.002553,0.014858
26.077297,0.004775,-0.011452,0.014792
26.107289,-0.000144,0.002725,0.011472
26.137280,-0.002526,0.011730,0.012351
26.177269,-0.003196,0.001662,0.009883
26.207261,-0.005811,0.011973,0.008357
26.237252,-0.005861,0.013538,0.004721
26.277238,0.021991,-0.000765,0.008617
26.307230,0.005565,0.020128,0.013057
26.337221,0.007906,-0.000854,0.011909
26.377210,0.005923,-0.003208,0.011072
26.407202,0.014609,-0.000478,0.012974
26.437193,0.017796,-0.008069,0.011490
26.477182,0.008046,0.005045,0.008833
26.507174,0.011993,0.003806,0.006158
26.537165,0.002860,-0.006669,0.007411
26.577154,0.002774,0.002058,0.008897
26.607146,0.006724,0.009854,0.007977
26.637137,-0.003131,0.002946,0.009839
26.677126,-0.006229,0.007033,0.012590
26.707118,0.004174,0.003258,0.011918
26.737109,0.006485,-0.011101,0.008518
26.777098,0.017348,0.000597,0.005413
26.807090,0.011022,0.001244,0.008818
26.837081,-0.001542,0.004829,0.008413
26.877070,0.012253,0.003632,0.008851
26.907062,0.005358,-0.009455,0.012263
26.937053,0.002532,0.008480,0.007993
26.977042,0.000156,0.010101,0.002088
27.007034,0.008989,-0.010407,0.005519
27.047022,-0.001445,-0.000520,0.008459
27.077014,0.011968,0.011788,0.006668
27.107006,0.002604,0.013470,0.012228
27.146994,0.013241,0.000329,0.007198
27.176986,0.004163,0.001150,0.007392
27.206978,0.011014,-0.002562,0.006561
27.236969,0.000027,0.009344,0.012136
27.276958,0.009852,0.009387,0.005097
27.306950,0.010000,-0.013856,0.001727
27.346938,0.001641,0.002675,0.009158
27.376930,-0.003853,0.012060,0.009588
27.406922,-0.000425,0.001858,0.008059
27.446910,0.007140,-0.008593,0.008409
27.476902,0.000382,0.001199,0.015724
27.506894,-0.004582,0.008667,0.013967
27.546882,0.004100,-0.003405,0.010869
27.576874,0.010720,-0.008217,0.004283
27.606866,0.013429,0.003739,0.006889
27.646854,0.000742,0.012411,0.002360
27.676846,0.004247,-0.009803,0.002807
27.706838,0.007536,0.014462,0.008955
27.746826,0.004094,-0.005277,0.010634
27.776818,0.012071,-0.001346,0.009477
27.806810,0.011833,0.008959,0.009386
27.846798,0.003679,0.005885,0.005853
27.876790,0.002226,0.012856,0.007988
27.906781,-0.000737,0.006996,0.002044
27.946770,0.009915,0.004362,0.006974
27.979262,0.010045,0.005451,0.006349
28.009254,-0.003785,0.007849,0.011247
28.049243,0.011573,0.011852,0.008682
28.079234,0.002070,0.003458,0.006731
28.109226,0.007620,0.002328,0.008615
28.149215,0.002774,-0.006954,0.004787
28.179206,0.000634,0.006586,0.001661
28.209198,-0.001946,0.001208,0.003960
28.249187,0.006644,0.005718,0.002190
28.279178,0.020815,-0.002115,0.000512
28.309169,0.016316,-0.009149,0.000687
28.349159,0.010770,0.003554,0.003686
28.379150,0.014275,-0.007463,0.003582
28.409141,0.019225,-0.016344,0.003677
28.449131,0.017402,-0.006957,0.000619
28.479122,0.021781,-0.005521,0.003251
28.509112,0.019834,-0.013985,0.003026
28.539103,0.012616,-0.003384,-0.002683
28.569095,0.007036,0.001601,0.009536
28.609083,0.016996,-0.004322,0.000672
28.639075,0.026373,-0.006282,0.001310
28.669067,0.027220,-0.008841,0.003963
28.709055,0.018482,-0.000919,0.004809
28.739048,0.014887,-0.000970,0.009210
28.769039,0.023450,-0.010658,0.005929
28.809027,0.013526,-0.025322,0.001941
28.839020,0.020635,-0.005005,-0.001478
28.869011,0.012629,0.008274,0.007123
28.908999,0.009798,0.008017,0.002398
28.938992,0.014491,0.006430,0.004612
28.968983,0.018310,-0.006820,0.002467
29.008971,0.015244,-0.004386,0.005067
29.038964,0.008860,0.003855,0.008946
29.068955,0.006084,-0.003850,0.006468
29.108943,0.012704,-0.011001,0.004910
29.138934,0.006283,-0.009826,0.008619
29.168926,0.004896,0.001737,0.010381
29.208915,0.001647,0.009002,0.010396
29.238906,0.000491,-0.004331,0.006959
29.268898,0.006519,-0.007371,0.004682
29.308887,0.016487,0.003142,0.004226
29.338878,0.002854,0.002249,0.010660
29.368870,-0.007640,0.002017,0.012838
29.408859,0.002231,-0.002319,0.016437
29.438850,0.008219,0.002348,0.014768
29.468842,0.008013,0.003133,0.013365
29.508831,0.002744,0.012562,0.008627
29.538822,0.004120,0.004433,0.005120
29.568814,0.008715,0.005305,0.006486
29.608803,0.003552,0.002500,0.004137
29.638794,0.011354,-0.004047,0.006760
29.668786,0.001918,-0.004039,0.003251
29.708775,-0.007055,-0.022448,0.002414
29.738766,0.004655,-0.048679,-0.002500
29.768758,0.022539,-0.068430,-0.006873
29.808747,0.015491,-0.020636,0.008152
29.838738,0.003041,-0.005654,0.007582
29.868730,0.011015,0.001731,0.006112
29.908719,0.007449,0.008662,0.008970
29.938710,0.013358,-0.000264,0.005713
29.968702,0.007069,0.007518,0.007635
30.008691,0.010514,0.009490,0.013003
30.038682,0.006952,0.008250,0.006492
30.068674,0.014757,-0.004107,0.006333
30.108663,0.020053,-0.007721,0.004600
30.138654,0.027032,-0.015755,0.001205
30.168646,0.020770,-0.018719,0.009256
30.208634,0.005264,-0.007979,0.007727
30.238626,0.004056,-0.005043,0.007400
30.268618,0.010978,0.012493,0.006669
30.308606,-0.004888,-0.000463,0.004893
30.338598,0.004288,-0.001748,0.007936
30.368590,0.017505,0.012967,0.008339
30.408578,0.001751,0.007643,0.005963
30.438570,0.011364,-0.003490,0.009322
30.468562,0.002997,0.012985,0.011705
30.508550,0.010709,0.005739,0.006524
30.538542,0.001849,-0.004688,0.006615
30.568533,0.010783,-0.000499,0.006467
30.608522,0.003932,0.009568,0.010772
30.638514,0.003922,0.001176,0.005720
30.668505,0.004103,-0.002959,0.008435
30.708494,-0.002519,0.012575,0.006519
30.738486,0.001262,0.000847,0.006181
30.768477,0.006649,0.003900,0.010049
30.808466,0.007910,0.001174,0.009158
30.838458,0.008554,-0.001333,0.012386
30.868449,0.002168,0.000245,0.008226
30.908438,0.005815,0.003476,0.011067
30.938430,-0.000873,0.003413,0.005667
30.968421,0.009024,-0.000289,0.004087
31.008410,0.004841,-0.004471,0.009289
31.038402,-0.008522,-0.002939,0.006367
31.068393,0.001070,0.000906,0.006485
31.108382,0.005712,0.003981,0.009608
31.138373,0.002549,0.007155,0.005434
31.168365,-0.000882,0.008701,0.008994
31.208354,0.007353,0.005570,0.008168
31.238345,0.019047,0.000222,0.007146
31.268338,0.001952,0.012296,0.007532
31.308327,0.005201,0.001438,0.006893
31.338318,0.008627,-0.020819,0.008252
31.368310,0.003509,0.002283,0.007656
31.408299,0.006352,0.016076,0.010013
31.438290,0.008328,0.000185,0.006510
31.468282,0.008573,-0.011194,0.001256
31.508271,0.007925,0.001548,0.000561
31.538262,0.012278,0.002706,0.003323
31.568254,0.014591,-0.008959,0.004324
31.608242,0.013921,0.004310,0.005043
31.638234,0.016827,0.001744,0.007919
31.668226,0.014777,-0.003180,0.007433
31.708214,0.011192,-0.001554,0.005123
31.738206,0.009269,-0.003739,0.005145
31.768197,0.018174,0.002887,0.002624
31.808186,0.006424,0.007338,0.008877
31.838178,0.011686,-0.007763,0.008915
31.868169,0.010305,-0.014169,0.004737
31.908158,0.009816,0.008085,0.005184
31.938150,0.008815,-0.000449,0.003876
31.979390,0.012358,-0.006850,0.000710
32.009381,0.016063,-0.003649,0.004501
32.049370,0.020499,-0.001622,0.004820
32.079362,0.010350,0.001124,0.007413
32.109353,0.011715,-0.000981,0.007191
32.149342,0.010554,-0.005654,0.006110
32.179334,0.013005,0.003585,0.007509
32.209325,0.013035,-0.006006,0.003941
32.249314,0.014284,-0.000557,0.002621
32.279306,0.010052,0.003344,0.003093
32.309297,0.007218,-0.004734,0.003473
32.349286,0.004907,-0.001630,0.005404
32.379277,0.020460,-0.004977,0.006477
32.409269,0.009396,-0.008851,0.008079
32.449258,0.006663,-0.001699,0.009496
32.479249,0.006624,0.007380,0.011363
32.509241,0.004005,0.003527,0.009683
32.539230,-0.004858,-0.003241,0.008897
32.569222,0.005258,0.003404,0.002622
32.609211,-0.004554,-0.004453,0.010477
32.639202,0.005619,-0.002564,0.007338
32.669194,-0.008396,0.001323,0.006894
32.709182,0.001070,0.009342,0.005537
32.739174,-0.007290,0.005483,0.010778
32.769166,-0.006733,0.002659,0.010018
32.809154,-0.000593,0.012378,0.008461
32.839146,0.007327,0.000654,0.007850
32.869137,0.002751,0.001368,0.012087
32.909126,-0.002653,0.012939,0.009448
32.939118,0.006792,0.006992,0.008380
32.969109,0.011350,0.010814,0.010173
33.009098,0.014502,-0.006478,0.010285
33.039090,0.011202,-0.007271,0.009827
33.069081,0.005004,0.013612,0.012180
33.109070,-0.011217,0.000548,0.003251
33.139061,0.001619,-0.011091,0.005861
33.169053,0.002045,-0.007359,0.008916
33.209042,-0.011227,0.000712,0.010124
33.239033,-0.009493,0.000595,0.008798
33.269028,-0.011163,0.002639,0.010054
33.309017,0.006226,0.002359,0.010013
33.339008,0.019197,-0.001335,0.012399
33.369000,0.017013,-0.004954,-0.003626
33.408988,0.008925,-0.000170,0.008673
33.438980,0.009661,0.000404,0.009522
33.468972,-0.014207,-0.010126,-0.002841
33.508960,0.003711,0.006973,0.004529
33.538952,-0.006910,0.015708,0.004656
33.568943,-0.006910,0.005128,0.006967
33.608932,-0.001293,0.018870,0.011816
33.638924,0.007040,0.008754,0.012577
33.668915,0.006857,0.004605,0.009336
33.708904,0.010644,0.010662,0.009096
33.738896,0.010788,0.009588,0.014644
33.768887,0.008955,0.004365,0.009685
33.808876,0.015705,0.005427,0.010360
33.838867,0.009038,0.007764,0.008366
33.868859,0.006660,0.003486,0.005288
33.908848,0.012966,0.006244,0.008477
33.938839,0.013665,0.003021,0.009428
33.968831,-0.000779,0.000548,0.012284
34.008819,0.009945,-0.002179,0.013654
34.038811,0.003092,-0.007624,0.008949
34.068803,0.010056,-0.002454,0.009014
34.108791,0.007147,0.008272,0.009042
34.138783,0.006878,-0.000413,0.009152
34.168774,0.000419,-0.004794,0.005444
34.208763,0.007755,-0.000134,0.002699
34.238755,0.005394,-0.004694,0.006364
34.268743,-0.000795,-0.000888,0.006451
34.308732,0.000362,0.000719,0.008831
34.338723,0.003318,-0.002407,0.008495
34.368715,0.009868,0.005185,0.010865
34.408704,-0.003728,0.007300,0.008944
34.438695,0.006458,-0.003145,0.001697
34.468687,0.009416,0.000687,0.004989
34.508676,0.007586,0.005323,0.007112
34.538667,0.006811,0.002988,0.008888
34.568659,-0.002323,0.013520,0.007446
34.608647,0.005434,0.004297,0.006343
34.638639,0.011065,-0.003640,0.004945
34.668630,0.018531,0.002931,0.004479
34.708619,0.005364,-0.001566,0.005953
34.738611,0.012065,0.002207,0.003608
34.768602,0.008012,-0.000491,0.000325
34.808591,0.015230,-0.007203,0.000642
34.838582,0.014637,-0.002735,0.004194
34.868574,0.016023,0.000676,0.006122
34.908563,0.018876,-0.010752,0.008006
34.938554,0.027424,-0.015723,0.007326
34.968546,0.017384,-0.001363,0.010266
35.008535,0.011293,-0.017422,0.008722
35.038526,0.013426,-0.006886,0.005431
35.068518,0.019735,-0.013454,0.000542
35.108506,0.010625,0.006238,0.003764
35.138498,-0.001186,0.004791,0.010053
35.168489,0.009161,-0.018735,0.003942
35.208478,0.011667,0.008612,0.005147
35.238470,0.010367,0.008631,0.006463
35.268461,0.008757,0.003047,0.005337
35.308450,0.004092,0.028316,0.008502
35.338441,0.026515,0.019796,0.009289
35.368433,-0.009264,0.028100,0.009091
35.408422,0.013924,0.015503,0.003219
35.438413,0.018364,0.005024,0.005583
35.468405,0.014163,-0.012987,0.005266
35.508393,0.020168,-0.010271,0.001688
35.538385,0.010745,-0.011010,0.005808
35.568377,0.008714,-0.017358,0.001043
35.608365,0.017923,-0.012146,0.001003
35.638357,0.006511,0.001233,0.009427
35.668348,-0.001846,0.004779,0.007245
35.708337,0.011743,-0.012200,0.002159
35.738328,0.011062,-0.020899,0.002352
35.768320,0.003350,-0.006093,0.006209
35.808309,0.002872,-0.007938,0.008817
35.838300,0.000478,-0.001002,0.009829
35.868292,0.001206,0.000860,0.013394
35.908281,-0.009464,-0.001618,0.011533
35.938272,0.006781,0.009855,0.000860
35.978263,-0.000069,-0.015522,0.007868
36.008254,0.002143,-0.008910,0.009937
36.048243,0.002239,0.009997,0.010712
36.078235,-0.015107,0.013688,0.013900
36.108226,-0.018818,0.001431,0.016323
36.148215,-0.025663,0.013470,0.018428
36.178206,-0.014375,0.013396,0.013961
36.208198,0.020774,0.001007,0.003880
36.248187,0.006647,-0.004367,0.006353
36.278177,0.012082,0.002263,0.007021
36.308169,0.013853,0.001532,0.006579
36.348157,0.008112,-0.001464,0.006040
36.378149,0.025865,-0.002753,0.004486
36.408141,0.005089,0.002479,0.006651
36.448129,0.007041,-0.008889,0.005561
36.478121,0.002823,-0.002310,0.007129
36.508111,-0.000860,0.004421,0.005307
36.538102,0.006029,-0.008692,0.005372
36.578091,0.007390,-0.003318,0.009322
36.608083,0.002496,0.006720,0.010106
36.638074,0.008932,0.003668,0.010250
36.678063,0.003643,-0.005788,0.011827
36.708054,0.012909,-0.004820,0.010593
36.738046,0.004951,0.000350,0.010894
36.778035,0.002469,0.002539,0.007466
36.808026,0.008752,-0.004268,0.001739
36.838018,0.002131,-0.002903,0.003681
36.878006,0.006796,0.002390,0.011133
36.907998,-0.000555,0.008974,0.009542
36.937989,0.005078,-0.004378,0.007860
36.977978,0.005212,0.003794,0.010161
37.007970,-0.004263,0.012271,0.003174
37.037961,0.006430,0.005587,0.003757
37.077950,0.004631,0.007779,0.008897
37.107941,0.009568,0.001664,0.003322
37.137933,0.009919,-0.000088,0.007711
37.177922,-0.000619,0.010883,0.008915
37.207913,-0.000160,0.008248,0.010757
37.237905,0.009639,-0.005061,0.005802
37.277901,0.009269,0.006732,0.007371
37.307893,0.007095,0.004860,0.008966
37.337884,0.001581,0.004834,0.008423
37.377873,0.001184,0.003603,0.005269
37.407865,0.005463,-0.012119,0.002485
37.437856,0.012068,0.000816,0.006357
37.477845,0.002504,0.010022,0.011967
37.507836,0.006410,-0.011203,0.008710
37.537828,0.012919,-0.004099,0.006233
37.577817,0.008246,-0.000720,0.008436
37.607808,0.013252,-0.002634,0.009365
37.637800,0.005426,-0.001179,0.004777
37.677788,0.006968,-0.007195,0.003149
37.707780,0.005931,-0.000182,0.006721
37.737771,0.011021,0.002466,0.002682
37.777760,0.004404,0.002473,0.011705
37.807752,0.000372,-0.000214,0.010441
37.837743,-0.001017,-0.007691,0.008650
37.877732,-0.001593,0.013244,0.005675
37.907723,0.003989,0.009819,0.005898
37.937715,0.000717,0.002326,0.005894
37.977704,0.011825,-0.002289,0.004565
38.007695,0.016036,0.002395,0.004188
38.037687,0.002005,0.017953,0.011225
38.077675,-0.001096,0.004820,0.009459
38.107667,0.011401,-0.000360,0.005028
38.137658,0.019825,-0.007344,0.000425
38.177647,0.008537,-0.010727,0.007298
38.207638,0.006230,0.001265,0.007340
38.237630,0.006085,0.015397,0.004928
38.277613,0.015380,-0.019315,-0.002128
38.307604,0.013722,-0.010980,0.002408
38.337596,0.006163,-0.000199,0.004269
38.377584,0.017788,-0.010322,0.006606
38.407576,0.013972,-0.009922,0.006330
38.437567,0.017981,-0.007205,0.007997
38.477556,0.022481,-0.012143,0.008261
38.507548,0.013353,-0.006242,0.007470
38.537539,0.013981,-0.008847,0.004421
38.577528,0.022683,-0.011654,0.002451
38.607519,0.018844,-0.010760,0.002363
38.637511,0.004095,-0.004037,0.007038
38.677500,0.017931,-0.012410,0.006660
38.707491,0.013153,-0.014598,0.002589
38.737483,0.029531,-0.008044,0.003718
38.777471,0.002899,0.005587,0.010067
38.807463,0.001819,-0.006388,0.007320
38.837454,0.015563,-0.004764,0.009405
38.877443,0.014364,-0.008988,0.001492
38.907434,0.013115,-0.010997,0.002163
38.937426,0.014469,0.000660,0.006569
38.977415,0.000396,0.001450,0.005814
39.007406,0.011713,-0.002947,0.006025
39.037398,-0.001800,-0.012413,0.003658
39.077386,-0.012127,0.001256,0.003803
39.107378,-0.006902,0.001007,-0.000516
39.137369,-0.004239,-0.014896,0.001861
39.177358,0.017746,-0.002305,0.007619
39.207350,0.010379,-0.001789,0.010786
39.237341,-0.004951,-0.005331,0.013267
39.277328,0.007912,-0.007083,0.009178
39.307319,0.007297,-0.001636,0.012390
39.337311,0.007425,0.011381,0.016005
39.377299,0.013016,0.003372,0.014691
39.407291,0.019022,0.019219,0.000523
39.437282,0.004252,0.019407,0.005136
39.477271,0.012573,0.004457,0.005116
39.507263,0.008171,0.005353,0.003134
39.537254,0.003057,0.017403,0.008116
39.577243,0.013546,0.010697,0.007328
39.607234,0.015552,0.004425,0.001890
39.637226,0.021805,-0.001679,0.004690
39.677215,-0.017272,0.003352,-0.008269
39.707206,0.020736,0.003884,-0.001715
39.737198,0.002856,0.018225,-0.004451
39.777186,0.004377,0.013469,0.001577
39.807178,0.011857,0.013194,0.002778
39.837169,0.002925,0.012776,0.002913
39.877158,0.019262,-0.011405,0.005507
39.907149,-0.000505,-0.006611,0.001414
39.937141,0.005344,-0.006393,0.008975
39.982130,0.013370,-0.010228,0.004892
40.012121,0.030490,0.003437,0.007648
40.042113,0.029561,-0.002209,0.008928
40.082101,-0.003703,0.003505,0.006397
40.112093,0.004677,0.011129,0.012909
40.142084,-0.001961,-0.000110,0.010103
40.182073,-0.022983,0.000788,0.008082
40.212064,-0.013807,-0.014671,0.003575
40.242056,0.001030,-0.010826,0.008947
40.282046,0.015886,-0.000504,0.016137
40.312037,-0.001018,-0.003916,0.011610
40.342029,0.001690,0.003748,0.008174
40.382017,-0.012898,0.001115,-0.000759
40.412009,-0.015912,-0.005453,0.002117
40.442000,-0.010998,0.000455,0.004283
40.481989,-0.002645,-0.003629,0.004099
40.511980,0.004808,0.006902,0.007448
40.541970,0.002794,0.002709,0.012524
40.571961,0.016250,0.007272,0.012187
40.601953,0.010376,0.008492,0.009416
40.641941,0.021830,-0.007707,0.004947
40.671933,0.009531,-0.002331,0.007904
40.701924,0.017925,0.003106,0.008913
40.741913,0.002559,-0.005614,0.000367
40.771905,0.004127,-0.005674,0.004191
40.801896,0.016428,-0.002336,0.003934
40.841885,0.010515,0.000164,0.010199
40.871876,0.004643,-0.007067,0.005552
40.901868,0.000694,-0.014596,0.004478
40.941856,0.002348,0.003618,0.008687
40.971848,-0.005584,0.002236,0.007507
41.001839,0.002579,-0.008330,0.007586
41.041828,0.009692,-0.014798,-0.002356
41.071820,-0.008722,-0.012526,0.002863
41.101811,-0.000933,0.002303,0.011002
41.141800,-0.004728,-0.006600,0.010656
41.171791,0.009607,-0.009255,0.005649
41.201783,0.011232,0.005287,0.008612
41.241771,-0.003130,0.011786,0.007329
41.271762,0.005817,-0.015633,0.006556
41.301753,0.012928,-0.008448,0.006394
41.341742,0.010120,-0.003595,0.006291
41.371734,0.006206,-0.003802,0.011539
41.401725,0.009058,0.002036,0.007216
41.441714,0.007181,-0.010159,0.006090
41.471705,0.000958,-0.010880,0.009488
41.501697,0.002349,-0.001607,0.004266
41.541685,0.023022,-0.013643,0.003838
41.571677,0.019910,-0.017232,0.005846
41.601668,0.013874,-0.005054,0.009642
41.641657,0.022089,-0.010328,0.007114
41.671649,0.021871,-0.015569,0.009306
41.701640,0.017113,-0.019893,0.005175
41.741629,0.011375,-0.021236,0.003518
41.771620,-0.008778,-0.002296,0.006705
41.801612,-0.016165,-0.010827,0.011958
41.841600,-0.000161,-0.023288,0.014980
41.871592,0.024342,-0.023168,0.014057
41.901583,-0.006286,-0.024962,0.034281
41.941572,0.014359,-0.009994,0.018280
41.971563,0.020254,-0.010298,0.003596
42.001555,0.014214,-0.015221,0.001353
42.041544,0.006302,-0.005296,0.004973
42.071535,0.008112,-0.014759,0.000547
42.101527,0.010045,-0.005220,-0.005087
42.141515,0.009705,-0.017136,-0.005594
42.171507,0.002828,-0.017543,0.006042
42.201498,0.017926,-0.003471,0.010303
42.241487,0.005489,0.000918,0.015030
42.271479,-0.004957,0.002622,0.012553
42.301471,0.016861,-0.014668,0.009195
42.341460,-0.003491,-0.004898,0.006052
42.371451,0.013406,-0.002285,0.009600
42.401443,0.004880,-0.000307,0.005987
42.441431,0.002509,-0.006887,0.001284
42.471423,-0.011453,0.005796,0.001531
42.501414,-0.003724,0.004906,0.003769
42.541403,-0.001306,-0.009322,0.007290
42.571394,0.001939,0.003524,0.007483
42.601386,-0.005701,0.006160,0.008717
42.641375,-0.007917,-0.001324,0.008102
42.671366,0.016112,0.006287,0.006324
42.701358,-0.003669,0.007181,0.017118
42.741346,-0.003023,-0.001128,0.012427
42.771338,0.002037,0.011224,0.012212
42.801329,0.006986,0.013241,0.007509
42.841318,-0.020686,0.000553,0.012902
42.871309,-0.008546,0.012730,0.014435
42.901301,0.006150,0.011190,0.015061
42.941289,-0.003066,0.009023,0.014041
42.971281,0.001397,0.007857,0.012577
43.001272,0.011497,0.006412,0.010333
43.041261,0.002290,0.015767,0.009678
43.071253,0.018842,0.007610,0.013232
43.101244,0.010949,-0.001382,0.007016
43.141233,-0.002436,0.004751,0.005644
43.171224,0.000493,-0.002679,0.005123
43.201216,-0.003193,-0.004759,0.000348
43.241204,-0.009031,0.004067,0.010019
43.271196,-0.004353,0.005346,0.007966
43.301187,-0.005915,-0.001617,0.007094
43.341176,-0.000248,-0.004830,0.010354
43.371167,0.007284,-0.006304,0.011983
43.401159,0.006503,0.015123,0.009117
43.441148,-0.001906,0.002723,0.006936
43.471139,-0.002215,-0.002636,0.000960
43.501130,-0.001983,-0.005734,0.008576
43.541119,0.006192,-0.000259,0.009725
43.571111,-0.003175,0.004768,0.004557
43.601102,0.011518,-0.001319,0.005337
43.641091,-0.008561,0.001314,0.002412
43.671082,0.006059,0.001317,0.004010
43.701074,-0.002774,0.001835,0.003476
43.741062,0.018213,0.026990,0.001479
43.771054,0.026355,0.014138,0.001410
43.801045,0.016000,0.007013,0.006521
43.841034,-0.006141,0.018241,0.009857
43.871026,0.005916,0.003112,0.013792
43.901017,0.008291,-0.006254,0.010146
43.941006,0.000807,0.003901,0.010140
43.983496,0.005719,0.002814,0.007168
44.013487,-0.013766,-0.003757,0.003924
44.043479,0.003091,-0.005671,0.004382
44.083467,-0.005180,-0.003632,0.003865
44.113459,0.009317,-0.002353,0.007710
44.143450,0.008410,-0.007483,0.007141
44.183439,0.016727,-0.004764,0.010699
44.213430,0.024645,0.010778,0.012673
44.243422,0.013909,0.020739,0.015600
44.283410,-0.013357,0.011324,0.013889
44.313402,-0.008073,0.014503,0.002672
44.343393,0.013022,0.007850,-0.005280
