time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
7.416267,0.019143,0.000356,0.006265
7.446260,0.009542,-0.014704,0.001549
7.486252,0.018211,-0.016160,0.006288
7.516246,0.009072,-0.024058,0.015100
7.546240,0.009010,-0.011130,0.019291
7.586230,0.019207,0.003168,0.021132
7.616224,0.019657,-0.010406,0.016779
7.646218,0.028309,-0.018046,0.013522
7.686209,0.014174,-0.033251,0.014910
7.716203,0.023586,-0.014321,-0.000051
7.746197,0.034528,-0.001021,0.012585
7.786188,0.018033,-0.014689,-0.002218
7.816182,0.015024,-0.000305,-0.006110
7.846176,0.034066,0.020425,0.014304
7.886167,0.016067,-0.001437,0.019491
7.916161,0.007132,0.004021,0.021349
7.946155,0.024361,0.039644,0.034113
7.986147,0.018793,0.034717,0.024689
8.027390,0.010387,0.008382,0.013928
8.057383,-0.000367,0.007923,0.002446
8.087377,0.011310,0.023799,0.018561
8.127369,0.013481,0.033585,0.027574
8.157362,0.009428,0.005801,0.018465
8.187356,0.022952,0.004826,0.007190
8.227348,0.012764,0.009157,0.013804
8.257342,0.006870,0.021794,0.011189
8.287335,0.001764,0.040384,0.004797
8.327327,0.008380,0.031611,0.013478
8.357321,0.008089,0.025920,0.008075
8.387314,0.013377,0.024710,0.004934
8.427306,0.006467,0.005749,0.003600
8.457300,0.026136,0.011151,0.003443
8.487293,0.028894,0.012524,0.013744
8.527285,0.025661,-0.007806,0.004061
8.557279,0.029351,0.006704,0.015859
8.587271,0.025365,0.017830,0.025505
8.617265,0.006246,0.001683,0.018205
8.647258,0.014561,0.022676,0.013257
8.687250,0.008889,0.016591,0.013060
8.717244,-0.000945,0.009450,0.008107
8.747237,0.030089,0.012668,0.017696
8.787229,0.007569,-0.018230,0.003344
8.817223,0.025933,-0.020409,0.017427
8.847217,-0.005070,0.025082,0.028921
8.887208,0.016808,0.034829,0.005576
8.917202,0.006971,-0.000549,0.004146
8.947196,0.014594,-0.007406,0.010979
8.987187,0.015318,0.006348,0.020354
9.017181,0.015090,0.003347,0.016305
9.047175,-0.005421,0.000914,0.008663
9.087166,-0.000404,0.021820,0.003564
9.117160,0.009050,0.025305,0.001891
9.147154,0.003629,-0.005859,0.006553
9.187145,0.031410,-0.019424,0.004688
9.217139,0.017917,-0.023302,0.015110
9.247133,0.019924,-0.018139,0.008406
9.287124,0.000275,-0.005996,0.006993
9.317118,-0.000011,0.009078,0.006606
9.347112,-0.004021,0.017720,0.007464
9.387104,-0.001535,0.017493,0.004748
9.417097,0.007449,0.005385,0.005084
9.447091,0.000331,-0.011519,0.004447
9.487083,0.023487,-0.010281,0.010875
9.517076,0.004775,-0.019359,0.003710
9.547070,-0.002507,-0.018943,0.006097
9.587062,0.008252,0.032591,0.025759
9.617055,0.008909,0.005742,0.018239
9.647049,0.011359,-0.024055,0.002050
9.687041,0.013460,-0.016275,0.007611
9.717034,0.009402,-0.015681,0.005973
9.747028,0.001525,-0.018944,-0.001308
9.787020,0.007584,-0.002680,0.003273
9.817014,0.002658,-0.001464,0.009503
9.847007,0.011335,-0.007977,0.008451
9.886999,0.012774,-0.028895,0.020341
9.916993,0.013695,-0.027213,0.012382
9.946986,0.018634,-0.015855,0.016394
9.986978,-0.016907,-0.010818,0.012207
10.016972,-0.009627,0.006865,0.000576
10.046965,-0.009034,0.032209,0.006922
10.086957,-0.006208,-0.002790,0.000779
10.116951,-0.003955,-0.026246,-0.008835
10.146944,0.005547,-0.019203,-0.000860
10.186936,-0.006836,-0.008717,-0.003595
10.216930,0.009693,-0.006791,-0.000181
10.246923,0.001501,-0.012417,0.001108
10.286915,0.005968,-0.003935,-0.001355
10.316909,0.004499,0.001845,0.015157
10.346902,0.013510,0.000897,0.007572
10.386894,0.019666,-0.021255,0.000039
10.416888,0.015901,-0.017229,-0.003814
10.446882,0.011800,-0.025934,0.010598
10.486873,0.014092,-0.032747,0.012274
10.516867,0.010093,-0.014396,0.021834
10.546861,-0.002201,0.008763,0.016773
10.586853,-0.002146,0.040979,0.006386
10.616847,0.006600,0.041456,0.007702
10.646841,0.009420,-0.000691,-0.008092
10.686832,0.001994,-0.041580,-0.015201
10.716826,0.018055,-0.029792,-0.003027
10.746820,0.008315,-0.021455,0.006040
10.786811,-0.004779,-0.008861,0.008568
10.816805,-0.008276,0.006527,0.012024
10.846799,-0.006573,0.015746,0.009931
10.886790,0.001198,0.010929,0.000575
10.916784,0.017378,0.002193,-0.002202
10.946778,0.007058,-0.010009,-0.002257
10.986769,0.009369,-0.021627,0.003719
11.016763,0.001014,-0.011710,0.007754
11.046757,0.016252,0.005363,0.015083
11.086748,0.002155,-0.005486,0.022794
11.116742,0.019559,-0.003023,0.020492
11.146736,0.025093,-0.009721,0.014642
11.186727,0.018180,-0.009753,0.003611
11.216721,0.016809,-0.001895,0.015232
11.246715,0.003262,0.005236,0.005581
11.286706,0.013075,0.001233,0.006179
11.316700,0.013484,-0.000366,0.011777
11.346694,0.000176,-0.005331,0.005116
11.386685,-0.000800,0.004503,0.016807
11.416679,-0.004149,0.006805,0.006030
11.446673,-0.000892,0.005607,-0.006893
11.486664,0.012182,-0.000646,-0.005813
11.516658,0.010868,-0.003063,-0.001307
11.546652,0.002861,-0.011045,0.001141
11.586642,0.004939,-0.013308,0.008371
11.616636,-0.011574,0.005448,0.011600
11.646630,0.003529,0.013339,0.013642
11.686621,0.007829,-0.002117,0.005161
11.716615,0.008373,-0.016106,0.003041
11.746609,0.010913,-0.014662,0.009449
11.786600,0.012147,0.000702,0.014244
11.816594,0.007413,-0.012440,0.008786
11.846588,0.005573,-0.018526,0.012904
11.886579,0.015968,0.004169,0.017787
11.916573,0.011688,-0.006399,0.012742
11.946567,0.023117,-0.003298,-0.000032
11.986558,0.015719,0.008571,0.015717
12.029051,0.018442,0.002661,0.014183
12.059045,0.012035,0.008459,0.016509
12.089038,0.014715,0.003349,0.014162
12.129030,0.003456,0.001506,0.012529
12.159024,0.013853,0.019246,0.016773
12.189017,0.006102,0.022038,0.024295
12.229009,0.008547,-0.009071,0.010897
12.259003,0.020773,0.000667,0.018139
12.288996,0.027264,-0.009296,0.027177
