Time_stamp,Milliseconds,X,Y,Z,Profile,Activity
1/9/2020 19:07,70.84,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,70.941,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,71.011,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,71.128,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,71.202,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,71.335,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,71.438,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,71.535,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,71.607,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,71.741,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,71.803,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,71.92,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,72.029,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,72.138,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,72.243,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,72.315,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,72.425,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,72.533,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,72.641,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,72.739,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,72.811,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,72.905,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,73.03,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,73.129,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,73.212,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,73.303,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,73.402,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,73.535,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,73.635,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,73.724,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,73.838,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,73.919,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,74.005,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,74.111,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,74.202,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,74.322,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,74.439,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,74.542,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,74.636,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,74.74,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,74.839,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,74.945,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,75.036,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,75.105,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,75.217,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,75.304,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,75.424,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,75.538,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,75.609,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,75.709,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,75.812,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,75.904,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,76.011,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,76.138,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,76.242,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,76.306,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,76.422,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,76.538,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,76.628,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,76.742,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,76.832,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,76.935,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,77.037,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,77.138,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,77.24,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,77.34,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,77.442,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,77.54,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,77.641,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,77.724,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,77.842,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,77.924,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,78.039,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,78.113,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,78.207,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,78.338,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,78.439,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,78.541,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,78.635,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,78.744,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,78.807,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,78.915,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,79.039,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,79.109,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,79.238,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,79.312,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,79.424,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,79.523,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,79.634,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,79.742,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,79.801,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,79.939,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,80.025,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,80.136,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,80.224,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,80.324,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,80.428,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,80.524,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,80.633,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:10,242.445,-0.279953,5.637497,8.159531,AR,sitting
