ts,Seconds,X,Y,Z,profile,Activity,
1/8/2020 17:10,0.117,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.094,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.113,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.091,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.075,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.127,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.105,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.095,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.069,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.099,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.112,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.119,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.082,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.114,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.093,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.114,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.094,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.103,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.091,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.108,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.087,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.115,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.099,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.098,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.081,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.09,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.097,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.13,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.087,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.108,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.107,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.069,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.134,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.099,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.069,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.099,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.098,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.099,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.102,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.111,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.119,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.105,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.098,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.072,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.115,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.09,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.089,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.105,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.133,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.089,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.112,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.095,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.098,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.107,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.092,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.099,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.07,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.103,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.131,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.103,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.094,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.105,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.081,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.086,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.127,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.079,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.097,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.095,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.098,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.13,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.071,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.099,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.12,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.08,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.123,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.109,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.067,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.116,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.085,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.134,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.088,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.093,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.107,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.103,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.078,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.097,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.102,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.102,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.097,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.102,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.128,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.105,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.095,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.09,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.096,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.114,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.069,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.108,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.091,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.111,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.12,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.103,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.097,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.09,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.079,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.099,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.13,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.095,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.074,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.131,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.105,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.095,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.082,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.106,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.094,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.095,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.114,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.108,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.104,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.097,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.092,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.106,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.096,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.099,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.109,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.095,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.097,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.102,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.104,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.096,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.105,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.095,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.105,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.095,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.104,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.097,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.06,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.14,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.089,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.071,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.137,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.098,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.076,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.089,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.131,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.106,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.094,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.085,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.082,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.099,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.131,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.103,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.104,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.073,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.119,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.068,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.106,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.096,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.126,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.073,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.108,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.133,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.064,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.127,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.073,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.126,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.105,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.102,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.083,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.117,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.085,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.099,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.108,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.099,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.092,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.092,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.087,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.098,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.132,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.105,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.094,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.103,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.104,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.094,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.103,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.073,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.114,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.113,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.067,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.135,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.072,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.105,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.115,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.088,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.094,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.094,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.126,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.103,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.085,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.095,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.087,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.104,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.135,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.096,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.064,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.111,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.088,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.099,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.138,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.094,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.107,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.093,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.069,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.131,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.109,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.099,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.073,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.088,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.135,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.073,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.122,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.078,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.122,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.099,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.083,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.126,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.065,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.122,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.077,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.13,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.066,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.119,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.113,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.076,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.114,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.118,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.072,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.12,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.106,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.094,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.106,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.095,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.104,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.064,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.136,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.095,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.086,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.118,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.098,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.082,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.115,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.085,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.086,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.103,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.104,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.105,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.117,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.092,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.108,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.068,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.106,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.094,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.11,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.113,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.078,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.099,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.133,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.069,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:11,0.13,0.34934998,5.4628143,8.197815,AR,laying,
